Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0
1734,397515.9549432668,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1735,392968.02266529703,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1736,386349.8667274864,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1737,377024.31117193087,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1738,367698.7556163753,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1739,358373.20006081974,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1740,353656.1469594171,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1741,351766.9775497887,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1742,351384.4178872018,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1743,349392.699145384,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1744,344044.7235642133,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1745,334719.16800865775,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1746,325393.6124531022,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1747,316068.05689754663,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1748,306742.50134199107,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1749,297416.9457864355,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1750,288091.39023087994,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1751,278765.8346753244,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1752,269440.2791197688,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1753,260114.72356421326,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1754,251027.5587928618,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1755,244376.23067360668,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1756,239190.71425166776,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1757,234409.27331177838,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1758,228826.02392949627,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1759,221550.12984230788,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1760,213347.98418438487,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1761,204022.4286288293,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1762,195574.84515632346,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1763,191960.77336165291,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1764,191960.77336165291,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1765,191960.77336165291,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1766,191960.77336165291,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1767,191746.5595125453,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1768,185197.4741473515,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1769,175871.91859179593,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1770,166546.36303624036,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1771,157220.8074806848,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1772,147895.25192512924,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1773,138569.69636957368,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1774,129244.14081401812,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1775,119918.58525846255,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1776,110593.02970290699,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1777,101267.47414735143,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1778,91941.91859179587,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1779,83840.50977346578,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1780,77244.86951160162,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1781,71754.58760723454,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1782,66224.16027576567,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1783,59969.99228227404,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1784,55548.007476325634,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1785,54932.352670969645,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1786,54932.352670969645,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1787,54932.352670969645,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1788,54932.352670969645,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1789,56283.45562060793,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1790,57197.67830963421,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1791,57197.67830963421,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1792,57197.67830963421,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1793,48846.448824468345,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1794,39520.89326891279,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1795,30195.337713357236,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1796,20869.78215780168,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1797,11544.226602246124,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1798,2218.6710466905674,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1799,0.0,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1800,0.0,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1801,2150.4790431247757,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1802,9704.179043124775,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1803,17257.879043124776,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1804,24811.579043124777,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1805,32365.279043124778,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1806,39918.979043124775,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1807,47472.67904312477,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1808,55026.37904312477,0.0,0.0,22260.0704001031,0.0,0.0,0.0
1809,62580.079043124766,0.0,0.0,24918.6704001031,0.0,0.0,0.0
1810,70133.77904312477,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1811,77687.47904312477,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1812,85241.17904312476,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1813,92794.87904312476,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1814,100348.57904312476,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1815,107902.27904312476,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1816,115455.97904312475,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1817,123009.67904312475,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1818,123593.5830551724,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1819,123593.5830551724,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1820,123593.5830551724,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1821,123593.5830551724,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1822,123593.5830551724,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1823,124798.93158355364,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1824,124798.93158355364,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1825,126493.4510093814,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1826,134047.1510093814,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1827,141600.8510093814,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1828,149154.55100938142,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1829,156708.25100938143,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1830,164261.95100938145,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1831,171815.65100938146,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1832,179369.35100938147,0.0,0.0,25707.057331824417,0.0,0.0,0.0
1833,186923.05100938148,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1834,194476.7510093815,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1835,202030.4510093815,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1836,209584.15100938152,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1837,217137.85100938153,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1838,224691.55100938154,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1839,232245.25100938155,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1840,232245.25100938155,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1841,232245.25100938155,0.0,0.0,26380.000000000004,0.0,0.0,0.0
1842,232245.25100938155,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1843,230325.8850603655,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1844,227144.5050971368,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1845,223272.71812959807,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1846,220704.39847682285,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1847,219055.87961372067,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1848,219055.87961372067,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1849,218934.54534570136,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1850,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1851,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1852,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1853,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1854,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1855,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1856,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1857,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1858,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1859,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1860,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1861,217993.12224853798,1295.7769287603637,0.0,26380.000000000004,0.0,0.0,0.0
1862,217993.12224853798,1295.7769287603637,0.0,23097.77777777778,0.0,0.0,0.0
1863,217993.12224853798,1295.7769287603637,0.0,23097.77777777778,0.0,0.0,0.0
1864,217993.12224853798,1295.7769287603637,0.0,23097.77777777778,0.0,0.0,0.0
1865,217544.2999819073,1295.7769287603637,0.0,23097.77777777778,0.0,0.0,0.0
1866,212274.0942150691,1295.7769287603637,0.0,23097.77777777778,0.0,0.0,0.0
1867,204913.21316337606,1295.7769287603637,0.0,23097.77777777778,0.0,0.0,0.0
1868,199370.3221306338,527.8842787610938,0.0,19815.55555555556,0.0,0.0,0.0
1869,195196.8694846954,527.8842787610938,0.0,16533.333333333336,0.0,0.0,0.0
1870,192604.1110109054,527.8842787610938,0.0,13251.111111111113,0.0,0.0,0.0
1871,190681.30883038993,527.8842787610938,0.0,9968.88888888889,0.0,0.0,0.0
1872,189648.5366265362,527.8842787610938,0.0,6686.666666666668,0.0,0.0,0.0
1873,189648.5366265362,527.8842787610938,0.0,3404.4444444444457,0.0,0.0,0.0
1874,189648.5366265362,527.8842787610938,0.0,122.22222222222354,0.0,0.0,0.0
1875,189648.5366265362,527.8842787610938,0.0,0.0,0.0,0.0,0.0
1876,190459.0798155018,527.8842787610938,0.0,0.0,0.0,0.0,0.0
1877,190459.0798155018,527.8842787610938,0.0,0.0,0.0,0.0,0.0
1878,191551.0911675026,527.8842787610938,0.0,0.0,0.0,0.0,0.0
1879,191551.0911675026,527.8842787610938,0.0,0.0,0.0,0.0,0.0
1880,192745.90269850974,527.8842787610938,0.0,0.0,0.0,0.0,0.0
1881,192745.90269850974,0.0,0.0,0.0,0.0,0.0,0.0
1882,193385.03987599284,0.0,0.0,0.0,0.0,0.0,0.0
1883,200698.50138957624,0.0,0.0,0.0,0.0,0.0,0.0
1884,208252.20138957625,0.0,0.0,0.0,0.0,0.0,0.0
1885,215805.90138957626,0.0,0.0,0.0,0.0,0.0,0.0
1886,223359.60138957627,0.0,0.0,0.0,0.0,0.0,0.0
1887,230913.30138957629,0.0,0.0,0.0,0.0,0.0,0.0
1888,235221.2063993758,0.0,0.0,0.0,0.0,0.0,0.0
1889,235221.2063993758,0.0,0.0,0.0,0.0,0.0,0.0
1890,227429.4241825919,0.0,0.0,0.0,0.0,0.0,0.0
1891,218103.86862703634,0.0,0.0,0.0,0.0,0.0,0.0
1892,208778.31307148078,0.0,0.0,0.0,0.0,0.0,0.0
1893,199452.75751592522,0.0,0.0,0.0,0.0,0.0,0.0
1894,192110.02404714847,0.0,0.0,0.0,0.0,0.0,0.0
1895,190330.76152604603,0.0,0.0,0.0,0.0,0.0,0.0
1896,190330.76152604603,0.0,0.0,0.0,0.0,0.0,0.0
1897,190330.76152604603,0.0,0.0,0.0,0.0,0.0,0.0
1898,197884.46152604604,0.0,0.0,839.1858890444837,0.0,0.0,0.0
1899,205438.16152604605,0.0,0.0,3497.7858890444836,0.0,0.0,0.0
1900,212991.86152604606,0.0,0.0,6156.3858890444835,0.0,0.0,0.0
1901,220545.56152604608,0.0,0.0,8814.985889044483,0.0,0.0,0.0
1902,228099.2615260461,0.0,0.0,11473.585889044483,0.0,0.0,0.0
1903,235652.9615260461,0.0,0.0,14132.185889044484,0.0,0.0,0.0
1904,243206.6615260461,0.0,0.0,16790.785889044484,0.0,0.0,0.0
1905,250760.36152604612,0.0,0.0,19449.385889044483,0.0,0.0,0.0
1906,258314.06152604613,0.0,0.0,21789.928615746212,0.0,0.0,0.0
1907,265867.76152604615,0.0,0.0,21789.928615746212,0.0,0.0,0.0
1908,273421.46152604616,0.0,0.0,21789.928615746212,0.0,0.0,0.0
1909,280975.16152604617,0.0,0.0,21789.928615746212,0.0,0.0,0.0
1910,288528.8615260462,0.0,0.0,22133.431805484204,0.0,0.0,0.0
1911,296082.5615260462,0.0,0.0,22133.431805484204,0.0,0.0,0.0
1912,303636.2615260462,0.0,0.0,22133.431805484204,0.0,0.0,0.0
1913,311189.9615260462,0.0,0.0,22133.431805484204,0.0,0.0,0.0
1914,311189.9615260462,0.0,0.0,22133.431805484204,0.0,0.0,0.0
1915,309485.25424674625,0.0,0.0,18851.20958326198,0.0,0.0,0.0
1916,306965.7319082385,0.0,0.0,18851.20958326198,0.0,0.0,0.0
1917,303015.3003029107,0.0,0.0,18851.20958326198,0.0,0.0,0.0
1918,298445.1266123766,0.0,0.0,18851.20958326198,0.0,0.0,0.0
1919,295068.54884077376,0.0,0.0,18851.20958326198,0.0,0.0,0.0
1920,292002.8842447664,0.0,0.0,18851.20958326198,0.0,0.0,0.0
1921,290433.66743854707,0.0,0.0,15568.987361039759,0.0,0.0,0.0
1922,290433.66743854707,0.0,0.0,15491.844981667295,0.0,0.0,0.0
1923,290433.66743854707,0.0,0.0,13128.888888888889,0.0,0.0,0.0
1924,290433.66743854707,0.0,0.0,13128.888888888889,0.0,0.0,0.0
1925,290433.66743854707,1620.0,0.0,13128.888888888889,0.0,0.0,0.0
1926,290433.66743854707,3240.0,0.0,13128.888888888889,0.0,0.0,0.0
1927,290433.66743854707,3240.0,0.0,13128.888888888889,0.0,0.0,0.0
1928,290433.66743854707,3240.0,0.0,13128.888888888889,0.0,0.0,0.0
1929,290433.66743854707,3240.0,0.0,13128.888888888889,0.0,0.0,0.0
1930,290433.66743854707,4860.0,0.0,13128.888888888889,0.0,0.0,0.0
1931,290433.66743854707,6480.0,0.0,13128.888888888889,0.0,0.0,0.0
1932,290433.66743854707,8100.0,0.0,13128.888888888889,0.0,0.0,0.0
1933,290433.66743854707,8100.0,0.0,13128.888888888889,0.0,0.0,0.0
1934,290433.66743854707,8100.0,0.0,13128.888888888889,0.0,0.0,0.0
1935,290433.66743854707,8100.0,0.0,13128.888888888889,0.0,0.0,0.0
1936,290433.66743854707,8100.0,0.0,13128.888888888889,0.0,0.0,0.0
1937,282704.23604559334,8380.000000000002,0.0,13128.888888888889,0.0,0.0,0.0
1938,273378.6804900378,8380.000000000002,0.0,9846.666666666666,0.0,0.0,0.0
1939,264053.1249344822,10000.000000000002,0.0,6564.444444444444,0.0,0.0,0.0
1940,254727.56937892665,10000.000000000002,0.0,6564.444444444444,0.0,0.0,0.0
1941,245402.0138233711,10000.000000000002,0.0,6564.444444444444,0.0,0.0,0.0
1942,236076.45826781553,10000.000000000002,0.0,6564.444444444444,0.0,0.0,0.0
1943,226750.90271225997,10000.000000000002,0.0,6564.444444444444,0.0,0.0,0.0
1944,217425.3471567044,10000.000000000002,0.0,6564.444444444444,0.0,0.0,0.0
1945,208099.79160114884,10000.000000000002,0.0,3282.222222222222,0.0,0.0,0.0
1946,203552.71028258195,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1947,202116.17703942777,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1948,202116.17703942777,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1949,200969.57766434902,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1950,200625.02360218082,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1951,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1952,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1953,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1954,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1955,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1956,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1957,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1958,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1959,199453.98481533822,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1960,199085.74126192732,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1961,190175.67072871645,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1962,180850.11517316088,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1963,171524.55961760532,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1964,162199.00406204976,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1965,152873.4485064942,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1966,143547.89295093864,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1967,134222.33739538307,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1968,124896.78183982751,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1969,116349.1714975793,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1970,115518.72483158225,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1971,115088.98225144006,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1972,115088.98225144006,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1973,115088.98225144006,10000.000000000002,0.0,0.0,0.0,0.0,0.0
1974,115088.98225144006,10000.000000000002,0.0,0.0,0.0,0.0,0.0
