Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0
45,247358.97734999692,51750.000000000015,0.0,0.0,4.229235899835417e6,1.0575288424957871e7,2.8632727792201277e7
46,245853.86650333437,51750.000000000015,0.0,0.0,4.227119478097738e6,1.0573405519178145e7,2.862816581949518e7
47,245968.42777788293,51750.000000000015,0.0,0.0,4.225135290342633e6,1.0571560308579622e7,2.8625694430656016e7
48,246082.98905243148,51750.000000000015,0.0,0.0,4.223306696447764e6,1.0569771390452113e7,2.862496953881061e7
49,247509.48474516105,51750.000000000015,0.0,0.0,4.22161800439918e6,1.0568037404313415e7,2.8626438676810887e7
50,248935.98043789063,51750.000000000015,0.0,0.0,4.220046228218975e6,1.056633438475979e7,2.8628647526281435e7
51,250362.4761306202,51750.000000000015,0.0,0.0,4.218578795411777e6,1.0564659713506702e7,2.8631179553180553e7
52,251788.97182334977,51750.000000000015,0.0,0.0,4.217183430069886e6,1.0562995266171148e7,2.8633918028024644e7
53,253215.46751607934,51750.000000000015,0.0,0.0,4.2158186411398025e6,1.0561306456841946e7,2.8636600133052126e7
54,254641.9632088089,51750.000000000015,0.0,0.0,4.2143939767672485e6,1.0559548565980019e7,2.863863017368976e7
55,256068.45890153848,51750.000000000015,0.0,0.0,4.212767161909544e6,1.0557649598830596e7,2.8639225687452994e7
56,257494.95459426806,53280.000000000015,0.0,0.0,4.210875446116963e6,1.055557938881154e7,2.8638381075433385e7
57,258921.45028699763,53280.000000000015,0.0,0.0,4.208882650295301e6,1.0553439978457479e7,2.8637055707678664e7
58,260347.9459797272,53280.000000000015,0.0,0.0,4.206889743608009e6,1.0551303243731113e7,2.8635753634000637e7
59,261774.44167245677,54810.000000000015,0.0,0.0,4.204884573941685e6,1.054919847987142e7,2.863450828730657e7
60,263200.93736518634,56340.000000000015,0.0,0.0,4.202852803177216e6,1.0547130558023317e7,2.8632414709395077e7
61,264627.4330579159,56340.000000000015,0.0,0.0,4.200780542022637e6,1.0545100568382744e7,2.8630650480706282e7
62,266053.9287506454,56340.000000000015,0.0,0.0,4.198686438626427e6,1.0543077462387957e7,2.8628246050227202e7
63,267480.42444337497,56340.000000000015,0.0,0.0,4.1966103845668705e6,1.0541059113969052e7,2.8626251967466358e7
64,268906.9201361045,56340.000000000015,0.0,0.0,4.194531264634418e6,1.0539062187430713e7,2.862445806734121e7
65,270333.41582883405,57870.000000000015,0.0,0.0,4.1924532202919982e6,1.0537104693811918e7,2.8621710045319792e7
66,271759.9115215636,59400.000000000015,0.0,0.0,4.190402800909135e6,1.0535186342853246e7,2.861961916032636e7
67,273186.40721429314,59400.000000000015,0.0,0.0,4.1883559410557696e6,1.0533300203288095e7,2.86170667385354e7
68,274612.9029070227,59400.000000000015,0.0,0.0,4.1863766310708276e6,1.0531469268669039e7,2.8612598515502952e7
69,276039.3985997522,59400.000000000015,0.0,0.0,4.1844972285036086e6,1.052970495346632e7,2.8606939945363753e7
70,277465.89429248177,59400.000000000015,0.0,0.0,4.1827413623454683e6,1.0528012583646733e7,2.860260672188249e7
71,278892.3899852113,59400.000000000015,0.0,0.0,4.181141547795698e6,1.0526423491906306e7,2.860241172142161e7
72,280318.88567794085,59400.000000000015,0.0,0.0,4.179662483364445e6,1.0524947982106175e7,2.860332160681916e7
73,281745.3813706704,60930.000000000015,0.0,0.0,4.178226495107821e6,1.052355572739231e7,2.86052273744409e7
74,283171.87706339994,62460.000000000015,0.0,0.0,4.176747906660569e6,1.0522165962576266e7,2.860791761719425e7
75,284598.3727561295,62460.000000000015,0.0,0.0,4.1751353426888925e6,1.0520812526418021e7,2.8610647962601054e7
76,286024.868448859,62460.000000000015,0.0,0.0,4.1733794615935893e6,1.0519460372261483e7,2.861338422740619e7
77,287451.36414158856,62460.000000000015,0.0,0.0,4.1715162071593073e6,1.0518068320270414e7,2.861605322522136e7
78,288877.8598343181,62460.000000000015,0.0,0.0,4.169514444251549e6,1.0516573870015683e7,2.861828688554493e7
79,290304.35552704765,63990.000000000015,0.0,0.0,4.167260069295132e6,1.0514893647805765e7,2.8619139818537705e7
80,291730.8512197772,63990.000000000015,0.0,0.0,4.1647187913757507e6,1.051298584660031e7,2.8618454487226024e7
81,293157.34691250673,63990.000000000015,0.0,0.0,4.1620771664900095e6,1.0510958279731343e7,2.8617342648167495e7
82,294583.8426052363,63990.000000000015,0.0,0.0,4.1594320204766886e6,1.0508877387113344e7,2.8616351542569652e7
83,296010.3382979658,63990.000000000015,0.0,0.0,4.1567892552988823e6,1.0506769426637731e7,2.8615406453025993e7
84,297436.83399069536,63990.000000000015,0.0,0.0,4.1541950612578024e6,1.0504648563636081e7,2.8614637091534477e7
85,298863.3296834249,63990.000000000015,0.0,0.0,4.1516425879167425e6,1.05025295512022e7,2.8614084357614245e7
86,300289.82537615445,63990.000000000015,0.0,0.0,4.149099223560549e6,1.050038203107449e7,2.8613625214745022e7
87,301716.321068884,63990.000000000015,0.0,0.0,4.146563078318313e6,1.049820003681826e7,2.8613168452101406e7
88,303142.81676161353,65520.000000000015,0.0,0.0,4.144041104822943e6,1.0495995134920593e7,2.861261697467225e7
89,304569.3124543431,65520.000000000015,0.0,0.0,4.141543912237644e6,1.0493793192049026e7,2.861178047279952e7
90,305995.8081470726,65520.000000000015,0.0,0.0,4.139110109781096e6,1.0491592647907482e7,2.8610855758898716e7
91,307422.30383980216,65520.000000000015,0.0,0.0,4.1367926355783194e6,1.0489381539127076e7,2.8609887162464395e7
92,308848.7995325317,65520.000000000015,0.0,0.0,4.134626913580676e6,1.0487181623533048e7,2.8608904520689346e7
93,310275.29522526124,65520.000000000015,0.0,0.0,4.1325876549219e6,1.0485013494490847e7,2.860792018852091e7
94,311701.7909179908,65520.000000000015,0.0,0.0,4.1307018319098917e6,1.0482899120606545e7,2.860702781766984e7
95,313128.28661072033,65520.000000000015,0.0,0.0,4.128990530436404e6,1.0480870881610865e7,2.860658589441132e7
96,314554.7823034499,65520.000000000015,0.0,0.0,4.1274231852668924e6,1.0478935539577022e7,2.860676717395806e7
97,315981.2779961794,67050.00000000001,0.0,0.0,4.1259498649494727e6,1.0477059599339547e7,2.8607525179698344e7
98,317407.77368890896,67050.00000000001,0.0,0.0,4.124503504710547e6,1.0475290424632296e7,2.8609183922454964e7
99,318834.2693816385,67050.00000000001,0.0,0.0,4.122983157528143e6,1.0473548020573538e7,2.8611064847557455e7
100,320260.76507436804,67050.00000000001,0.0,0.0,4.1213476781554776e6,1.0471821387492808e7,2.8612991971395094e7
101,321687.2607670976,67050.00000000001,0.0,0.0,4.119571108264496e6,1.0470085424130835e7,2.861479906612082e7
102,323113.7564598271,67050.00000000001,0.0,0.0,4.1176116310191313e6,1.04682880796542e7,2.8615968845327757e7
103,324540.25215255667,67050.00000000001,0.0,0.0,4.1153681604933706e6,1.0466339152670378e7,2.8615454012306478e7
104,325966.7478452862,67050.00000000001,0.0,0.0,4.1127970406216234e6,1.0464178202828187e7,2.8613075528564595e7
105,327393.24353801575,67050.00000000001,0.0,0.0,4.1100689789810455e6,1.0461905957814742e7,2.8610225340134095e7
106,328819.7392307453,68580.00000000001,0.0,0.0,4.107289556034934e6,1.0459580260191415e7,2.8607615415113837e7
107,330246.23492347484,68580.00000000001,0.0,0.0,4.104492998378791e6,1.04572087346657e7,2.860531151759048e7
108,331672.7306162044,68580.00000000001,0.0,0.0,4.101723786917585e6,1.0454780611260831e7,2.8603413183064178e7
109,333099.2263089339,70110.00000000001,0.0,0.0,4.098942386291765e6,1.0452299399476321e7,2.86017892960353e7
110,334525.72200166347,70110.00000000001,0.0,0.0,4.0961279705133885e6,1.044972790566488e7,2.860026997419602e7
111,335952.217694393,70110.00000000001,0.0,0.0,4.093310873448505e6,1.0447055318667758e7,2.859839761036859e7
112,337378.71338712255,71640.00000000001,0.0,0.0,4.0904895725622885e6,1.0444278959821016e7,2.859610877967236e7
113,338805.2090798521,71640.00000000001,0.0,0.0,4.087646883872157e6,1.0441416774413558e7,2.8593643530996542e7
114,340231.70477258164,71640.00000000001,0.0,0.0,4.084788751124986e6,1.0438480149709888e7,2.859114787735629e7
115,341658.2004653112,71640.00000000001,0.0,0.0,4.081914280963923e6,1.0435487688112218e7,2.8588728860132415e7
116,343084.6961580407,71640.00000000001,0.0,0.0,4.079054463123217e6,1.0432502242594311e7,2.85865393044284e7
117,344511.19185077026,73170.00000000001,0.0,0.0,4.076229461613602e6,1.0429591557755936e7,2.8581554620507292e7
118,345937.6875434998,73170.00000000001,0.0,0.0,4.073465813109786e6,1.0426795719967885e7,2.8577634923092734e7
119,347364.18323622935,73170.00000000001,0.0,0.0,4.070825462910374e6,1.0424138729552383e7,2.8576749375581242e7
120,348790.6789289589,73170.00000000001,0.0,0.0,4.0683545984511795e6,1.0421634511121804e7,2.8577433528733753e7
121,350217.17462168843,73170.00000000001,0.0,0.0,4.066087996743421e6,1.0419234839924062e7,2.857876013254398e7
122,351643.670314418,73170.00000000001,0.0,0.0,4.0641993915033205e6,1.041674414088199e7,2.857987640581878e7
123,353070.1660071475,73170.00000000001,0.0,0.0,4.062412561258515e6,1.0414252668443708e7,2.858137286788597e7
124,354496.66169987706,73170.00000000001,0.0,0.0,4.0606760254072677e6,1.0411741449990027e7,2.8583067509429034e7
125,355923.1573926066,73170.00000000001,0.0,0.0,4.0589379076932236e6,1.0409202410714395e7,2.858477188878837e7
126,357349.65308533615,73170.00000000001,0.0,0.0,4.0572357690272955e6,1.0406649404291727e7,2.858635993243521e7
127,358776.1487780657,74700.00000000001,0.0,0.0,4.055589760260808e6,1.040406723127621e7,2.8587440052348346e7
128,360202.64447079523,76230.00000000001,0.0,0.0,4.053977027684735e6,1.0401376419570053e7,2.8587634241621695e7
129,361629.1401635248,76230.00000000001,0.0,0.0,4.05240983751849e6,1.039861043600728e7,2.8587099367556434e7
130,363055.6358562543,76230.00000000001,0.0,0.0,4.0508120226577045e6,1.039580641330454e7,2.8585905716969352e7
131,364482.13154898386,77760.00000000001,0.0,0.0,4.049139581926186e6,1.039298786758693e7,2.8584199577720232e7
132,365908.6272417134,79290.00000000001,0.0,0.0,4.047448863589218e6,1.0390155363491746e7,2.8582297108517915e7
133,367335.12293444294,79290.00000000001,0.0,0.0,4.045736611250445e6,1.0387328719461149e7,2.85803433363918e7
134,368761.6186271725,79290.00000000001,0.0,0.0,4.0439502184190885e6,1.038447923636674e7,2.857835878941688e7
135,370188.11431990203,79290.00000000001,0.0,0.0,4.042059057964991e6,1.0381591698697988e7,2.8576395280352086e7
136,371614.6100126316,79290.00000000001,0.0,0.0,4.0400504646185543e6,1.0378658244309206e7,2.8574461390672263e7
137,371729.17128718016,79290.00000000001,0.0,0.0,4.037907151563134e6,1.0375693677586453e7,2.8567310021017943e7
138,371843.73256172874,79290.00000000001,0.0,0.0,4.035648853449867e6,1.0372699136325637e7,2.8559525409352086e7
139,371958.2938362773,79290.00000000001,0.0,0.0,4.033297432546568e6,1.0369670061750509e7,2.855157410284734e7
140,372072.8551108259,79290.00000000001,0.0,0.0,4.030908382716543e6,1.0366632424138207e7,2.8543893333397307e7
141,370567.74426416337,80820.00000000001,0.0,0.0,4.028508184039902e6,1.0363607364091933e7,2.8536790957022425e7
142,369062.6334175008,82350.00000000001,0.0,0.0,4.0260988591287727e6,1.0360600232438678e7,2.8530126057658684e7
143,369177.1946920494,82350.00000000001,0.0,0.0,4.023713312541093e6,1.0357631660168909e7,2.8526723469261058e7
144,370414.4851310775,82350.00000000001,0.0,0.0,4.021393457367856e6,1.0354731899302771e7,2.852639300942557e7
145,371840.9808238071,82350.00000000001,0.0,0.0,4.019141988192995e6,1.0351898491272677e7,2.8526353706804883e7
146,373267.4765165367,82350.00000000001,0.0,0.0,4.0166833858436705e6,1.034925923109814e7,2.8526611284179088e7
147,374693.9722092663,82350.00000000001,0.0,0.0,4.014247185705558e6,1.0346654038923025e7,2.852701872802679e7
148,376120.46790199593,82350.00000000001,0.0,0.0,4.011855700735524e6,1.0344064792914461e7,2.8527619872666527e7
149,377546.96359472553,82350.00000000001,0.0,0.0,4.009498453709407e6,1.0341485012837177e7,2.852843270551877e7
150,378973.45928745513,82350.00000000001,0.0,0.0,4.0071734607145167e6,1.0338908344687711e7,2.8529468697856195e7
151,380399.95498018473,82350.00000000001,0.0,0.0,4.004841368790019e6,1.0336302302581947e7,2.8530658339895427e7
152,381826.45067291433,82350.00000000001,0.0,0.0,4.0023522399677075e6,1.0333582374065766e7,2.853168566392772e7
153,383252.94636564393,82350.00000000001,0.0,0.0,3.9997280499804267e6,1.0330756891332759e7,2.853227199612787e7
154,384679.44205837353,82350.00000000001,0.0,0.0,3.997051064604728e6,1.0327850801490981e7,2.85324714418818e7
155,386105.93775110313,82350.00000000001,0.0,0.0,3.994334805439567e6,1.0324887416368367e7,2.8532359109033167e7
156,387532.43344383274,83880.00000000001,0.0,0.0,3.991629723163807e6,1.032188548195912e7,2.853209351404023e7
157,388958.92913656234,83880.00000000001,0.0,0.0,3.9889095910988175e6,1.0318865190755296e7,2.8531793651170157e7
158,390385.42482929194,85410.00000000001,0.0,0.0,3.986130020488861e6,1.0315783115285061e7,2.8531492789184917e7
159,391811.92052202154,85410.00000000001,0.0,0.0,3.9833043206669637e6,1.0312645337499136e7,2.8531161539464943e7
160,393238.41621475114,86940.00000000001,0.0,0.0,3.980416428058077e6,1.0309455644369079e7,2.8530642279287755e7
161,394664.91190748074,86940.00000000001,0.0,0.0,3.9774613080292074e6,1.0306249105913661e7,2.8529780904978298e7
162,396091.40760021034,86940.00000000001,0.0,0.0,3.9744812286289716e6,1.030305623500338e7,2.8528683294090547e7
163,397517.90329293994,86940.00000000001,0.0,0.0,3.9715034789857427e6,1.0299881006127926e7,2.8527450617646344e7
164,398944.39898566954,88470.00000000001,0.0,0.0,3.9685322497823043e6,1.0296714015590757e7,2.852637495348731e7
165,400370.89467839914,88470.00000000001,0.0,0.0,3.965574829919278e6,1.029354716274171e7,2.8525527833594333e7
166,401797.39037112874,88470.00000000001,0.0,0.0,3.9626490074391486e6,1.0290393211177163e7,2.8524930029525414e7
167,403223.88606385834,88470.00000000001,0.0,0.0,3.9597833905926226e6,1.0287295089178538e7,2.852472099250772e7
168,404650.38175658794,88470.00000000001,0.0,0.0,3.9570171567329746e6,1.028427663718291e7,2.8524927356911752e7
169,406076.87744931754,90000.00000000001,0.0,0.0,3.954354168997614e6,1.0281332949424654e7,2.8525410691307813e7
170,407525.0465605363,90000.00000000001,0.0,0.0,3.9515034096268853e6,1.0278401856242321e7,2.8524770529332828e7
171,408973.2156717551,90000.00000000001,0.0,0.0,3.948707604984015e6,1.0275516237622082e7,2.8524276265892327e7
172,410421.38478297385,90000.00000000001,0.0,0.0,3.94594495335723e6,1.0272658855150249e7,2.852388597698794e7
173,411869.5538941926,90000.00000000001,0.0,0.0,3.9431981139968354e6,1.0269812630281512e7,2.8523406443223972e7
174,413317.7230054114,90000.00000000001,0.0,0.0,3.940387684097504e6,1.0266912050625484e7,2.852241735332915e7
175,414765.89211663016,90000.00000000001,0.0,0.0,3.937366675886448e6,1.0263850381095938e7,2.8519916395594392e7
176,416214.0612278489,90000.00000000001,0.0,0.0,3.9340818798592966e6,1.0260598651519692e7,2.851561554729753e7
177,416350.2959208867,90000.00000000001,0.0,0.0,3.930681428622909e6,1.0257281477181247e7,2.8508461057275772e7
178,416486.53061392443,90000.00000000001,0.0,0.0,3.927243211612562e6,1.02539572097867e7,2.8497522086409524e7
179,416622.7653069622,90000.00000000001,0.0,0.0,3.9237935778824124e6,1.0250641805809211e7,2.8487470127476513e7
180,416758.99999999994,90000.00000000001,0.0,0.0,3.9204000820137765e6,1.0247339336852219e7,2.8477613829746764e7
181,416758.99999999994,90000.00000000001,0.0,0.0,3.9170772954519014e6,1.0244068714673383e7,2.84679014391989e7
182,416758.99999999994,90000.00000000001,0.0,0.0,3.9137794388454854e6,1.0240794598086333e7,2.845356220822427e7
183,416758.99999999994,90000.00000000001,0.0,0.0,3.910490093248581e6,1.0237494765200084e7,2.844222795446717e7
184,416758.99999999994,90000.00000000001,0.0,0.0,3.9071884097293355e6,1.023419479758795e7,2.8430706753640257e7
185,415275.56257182657,90000.00000000001,0.0,0.0,3.9038511444539325e6,1.0230924702672517e7,2.8418096288403798e7
186,415411.7972648643,90000.00000000001,0.0,0.0,3.9004895274410383e6,1.0227679774951076e7,2.8405434888985716e7
187,413928.359836691,90000.00000000001,0.0,0.0,3.897108542667544e6,1.0224445774089226e7,2.8392796366578918e7
188,412444.9224085177,90000.00000000001,0.0,0.0,3.8937610512888543e6,1.02212283452427e7,2.8380297277019348e7
189,410961.48498034436,90000.00000000001,0.0,0.0,3.8904783684390844e6,1.0218030311469292e7,2.8368056395395894e7
190,409478.04755217105,90000.00000000001,0.0,0.0,3.8872730143743563e6,1.0214869364637801e7,2.835616578701618e7
191,407994.6101239977,90000.00000000001,0.0,0.0,3.8842072604750907e6,1.0211781279948074e7,2.8344913047120564e7
192,406511.1726958244,90000.00000000001,0.0,0.0,3.8813333914557025e6,1.0208791835588545e7,2.8334494411456585e7
193,405027.7352676511,90000.00000000001,0.0,0.0,3.8786916574831717e6,1.020589745144571e7,2.8323333958024308e7
194,403544.2978394778,90000.00000000001,0.0,0.0,3.8764225545600397e6,1.0202906280564833e7,2.8314116862495348e7
195,402060.86041130446,90000.00000000001,0.0,0.0,3.874466204664883e6,1.0199980311544564e7,2.830856468438713e7
196,400577.42298313114,90000.00000000001,0.0,0.0,3.8726768889663196e6,1.0197125429983301e7,2.8303544540439878e7
197,399093.9855549578,90000.00000000001,0.0,0.0,3.870924489282597e6,1.0194352966549654e7,2.8298520833342776e7
198,397610.5481267845,90000.00000000001,0.0,0.0,3.869102238163098e6,1.0191652719784878e7,2.829264788019611e7
199,396127.1106986112,90000.00000000001,0.0,0.0,3.867085242239232e6,1.018895839339674e7,2.8285231237959336e7
200,394643.67327043787,90000.00000000001,0.0,0.0,3.864883621706658e6,1.0186191084359441e7,2.8276428824667115e7
201,393160.23584226455,90000.00000000001,0.0,0.0,3.862636785529306e6,1.018343237143442e7,2.8267118969050303e7
202,391676.79841409123,90000.00000000001,0.0,0.0,3.860411701670516e6,1.018074456238884e7,2.8254623532815177e7
203,390193.3609859179,90000.00000000001,0.0,0.0,3.8582230602812856e6,1.0178124876534946e7,2.8239035908999946e7
204,388709.9235577446,90000.00000000001,0.0,0.0,3.8560887393845017e6,1.0175560080106188e7,2.822668451447516e7
205,387226.4861295713,90000.00000000001,0.0,0.0,3.854026712971717e6,1.0173075166701555e7,2.821132279510209e7
206,385743.04870139796,90000.00000000001,0.0,0.0,3.852074368628594e6,1.017065539356837e7,2.8195916910164613e7
207,384259.61127322464,90000.00000000001,0.0,0.0,3.8501601724973596e6,1.0168277171363007e7,2.8180405308483306e7
208,382776.1738450513,90000.00000000001,0.0,0.0,3.8481363064136845e6,1.0165934413470423e7,2.8164942145499784e7
209,381292.736416878,90000.00000000001,0.0,0.0,3.845965678607411e6,1.016362064206324e7,2.8152901725239478e7
210,379809.2989887047,90000.00000000001,0.0,0.0,3.843729850846136e6,1.016129506864144e7,2.813802943616576e7
211,378325.86156053137,90000.00000000001,0.0,0.0,3.841454446889334e6,1.0158915766279966e7,2.8126347284550373e7
212,376842.42413235805,90000.00000000001,0.0,0.0,3.8392400660166796e6,1.0156502648126213e7,2.811489314961032e7
213,375358.98670418473,90000.00000000001,0.0,0.0,3.837117424942648e6,1.0154081849567957e7,2.8100641285258412e7
214,374116.7331638014,90000.00000000001,0.0,0.0,3.8350592330576642e6,1.0151689395876914e7,2.8089809666114677e7
215,374252.9678568391,90000.00000000001,0.0,0.0,3.833099043566691e6,1.0149368644851383e7,2.8079484006556604e7
216,373806.6225928843,90000.00000000001,0.0,0.0,3.8312376838434683e6,1.0147132012249058e7,2.806982752358674e7
217,373942.85728592204,90000.00000000001,0.0,0.0,3.829445551838963e6,1.014494804773336e7,2.806142632746276e7
218,374079.0919789598,90000.00000000001,0.0,0.0,3.8277496212342554e6,1.0142860424162332e7,2.8050405566986587e7
219,374215.32667199755,90000.00000000001,0.0,0.0,3.8261022738545355e6,1.0140772366341488e7,2.804410050203352e7
220,375076.1989169178,90000.00000000001,0.0,0.0,3.824492723594971e6,1.0138675868054386e7,2.803783683419694e7
221,375212.43360995554,90000.00000000001,0.0,0.0,3.8229163649612786e6,1.0136547481143394e7,2.8031470446615e7
222,375348.6683029933,90000.00000000001,0.0,0.0,3.821283119147079e6,1.0134334341024294e7,2.802519523584946e7
223,375484.90299603104,90000.00000000001,0.0,0.0,3.8194907653856794e6,1.0131963178077161e7,2.8019447367667075e7
224,375621.1376890688,90000.00000000001,0.0,0.0,3.817529949343817e6,1.012941988757564e7,2.801173936746116e7
225,375757.37238210655,90000.00000000001,0.0,0.0,3.815498214360571e6,1.0126827534842487e7,2.8000636371170502e7
226,374273.93495393323,90000.00000000001,0.0,0.0,3.813480790726608e6,1.0124257239510747e7,2.7988158545490596e7
227,372790.4975257599,90000.00000000001,0.0,0.0,3.8115471936824755e6,1.0121760561269064e7,2.79726679083116e7
228,371307.0600975866,90000.00000000001,0.0,0.0,3.809756376887817e6,1.011939291297198e7,2.7957410556345217e7
229,369823.6226694133,90000.00000000001,0.0,0.0,3.8080689681825684e6,1.0117189436219782e7,2.7945530495023124e7
230,368340.18524123996,90000.00000000001,0.0,0.0,3.8064105484997234e6,1.0115085031035494e7,2.7933938211271927e7
231,366856.74781306664,90000.00000000001,0.0,0.0,3.8046750483024716e6,1.011301062790347e7,2.792264970922832e7
232,365373.3103848933,90000.00000000001,0.0,0.0,3.8027831655601687e6,1.0110933392727632e7,2.791148716770688e7
233,363889.87295672,90000.00000000001,0.0,0.0,3.8007325810747393e6,1.0108879626744032e7,2.789717805561438e7
234,362406.4355285467,90000.00000000001,0.0,0.0,3.798569796203396e6,1.0106845849657597e7,2.7885980167310506e7
235,360922.99810037337,88531.43775200556,0.0,0.0,3.7963413346960424e6,1.0104808369523782e7,2.787479386141027e7
236,359439.56067220005,88531.43775200556,0.0,0.0,3.7941440306662535e6,1.0102767859871585e7,2.7863897292961642e7
237,357956.12324402673,88531.43775200556,0.0,0.0,3.7920353490277496e6,1.0100754745097702e7,2.7853483577752367e7
238,356472.6858158534,88531.43775200556,0.0,0.0,3.790062022543409e6,1.009876543589781e7,2.7843629094767153e7
239,354989.2483876801,88531.43775200556,0.0,0.0,3.788303428177545e6,1.0096821058083655e7,2.7832130850983858e7
240,355125.48308071785,88531.43775200556,0.0,0.0,3.7867244529187377e6,1.0094949961215345e7,2.7824528219368495e7
