Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0
161,135235.20606506706,5.341871207317114e6,0.0,0.0,0.0,0.0,0.0
162,135272.36978429242,5.344007902362846e6,0.0,0.0,0.0,0.0,0.0
163,135309.53350351777,5.346144597408578e6,0.0,0.0,0.0,0.0,0.0
164,135346.69722274313,5.34828129245431e6,0.0,0.0,0.0,0.0,0.0
165,135383.86094196848,5.350417987500042e6,0.0,0.0,0.0,0.0,0.0
166,135421.02466119383,5.352554682545774e6,0.0,0.0,0.0,0.0,0.0
167,135458.1883804192,5.354691377591506e6,0.0,0.0,0.0,0.0,0.0
168,135495.35209964454,5.356828072637238e6,0.0,0.0,0.0,0.0,0.0
169,135532.5158188699,5.35896476768297e6,0.0,0.0,0.0,0.0,0.0
170,135575.17437608226,5.361642308374027e6,0.0,0.0,0.0,0.0,0.0
171,135617.83293329462,5.364319849065084e6,0.0,0.0,0.0,0.0,0.0
172,135660.49149050697,5.366997389756141e6,0.0,0.0,0.0,0.0,0.0
173,135703.15004771933,5.369674930447198e6,0.0,0.0,0.0,0.0,0.0
174,135745.8086049317,5.372352471138256e6,0.0,0.0,0.0,0.0,0.0
175,135788.46716214405,5.375030011829313e6,0.0,0.0,0.0,0.0,0.0
176,135831.1257193564,5.37770755252037e6,0.0,0.0,0.0,0.0,0.0
177,135873.78427656877,5.380385093211427e6,0.0,0.0,0.0,0.0,0.0
178,135916.44283378113,5.383062633902485e6,0.0,0.0,0.0,0.0,0.0
179,135959.10139099348,5.385740174593542e6,0.0,0.0,0.0,0.0,0.0
180,136001.75994820584,5.388417715284599e6,0.0,0.0,0.0,0.0,0.0
181,136044.4185054182,5.391095255975656e6,0.0,0.0,0.0,0.0,0.0
182,136087.07706263056,5.393772796666713e6,0.0,0.0,0.0,0.0,0.0
183,136129.73561984292,5.396450337357771e6,0.0,0.0,0.0,0.0,0.0
184,136172.39417705528,5.399127878048828e6,0.0,0.0,0.0,0.0,0.0
185,136215.05273426764,5.401805418739885e6,0.0,0.0,0.0,0.0,0.0
186,136257.71129148,5.400479004037858e6,0.0,0.0,0.0,0.0,0.0
187,136300.36984869235,5.394267655840026e6,0.0,0.0,0.0,0.0,0.0
188,136343.0284059047,5.392274944425666e6,0.0,0.0,0.0,0.0,0.0
189,136385.68696311707,5.394952485116723e6,0.0,0.0,0.0,0.0,0.0
190,136428.34552032943,5.39763002580778e6,0.0,0.0,0.0,0.0,0.0
191,136471.0040775418,5.400307566498837e6,0.0,0.0,0.0,0.0,0.0
192,136513.66263475415,5.402985107189895e6,0.0,0.0,0.0,0.0,0.0
193,136556.3211919665,5.405662647880952e6,0.0,0.0,0.0,0.0,0.0
194,136598.97974917886,5.408340188572009e6,0.0,0.0,0.0,0.0,0.0
195,136641.63830639122,5.411017729263066e6,0.0,0.0,0.0,0.0,0.0
196,136684.29686360358,5.4136952699541235e6,0.0,0.0,0.0,0.0,0.0
197,136726.95542081594,5.416372810645181e6,0.0,0.0,0.0,0.0,0.0
198,136769.6139780283,5.419050351336238e6,0.0,0.0,0.0,0.0,0.0
199,136812.27253524066,5.421727892027295e6,0.0,0.0,0.0,0.0,0.0
200,136854.93109245301,5.422462160070938e6,0.0,0.0,0.0,0.0,0.0
201,136897.58964966537,5.419098219329297e6,0.0,0.0,0.0,0.0,0.0
202,136940.24820687773,5.417664487252173e6,0.0,0.0,0.0,0.0,0.0
203,136982.9067640901,5.419273849228638e6,0.0,0.0,0.0,0.0,0.0
204,137025.56532130245,5.421951389919695e6,0.0,0.0,0.0,0.0,0.0
205,137068.2238785148,5.424628930610753e6,0.0,0.0,0.0,0.0,0.0
206,137110.88243572717,5.42730647130181e6,0.0,0.0,0.0,0.0,0.0
207,137153.54099293952,5.429984011992867e6,0.0,0.0,0.0,0.0,0.0
208,137196.19955015188,5.432661552683924e6,0.0,0.0,0.0,0.0,0.0
209,137238.85810736424,5.435339093374982e6,0.0,0.0,0.0,0.0,0.0
210,137281.5166645766,5.435650766078214e6,0.0,0.0,0.0,0.0,0.0
211,137324.17522178896,5.433164422831657e6,0.0,0.0,0.0,0.0,0.0
212,137366.83377900132,5.432185393268807e6,0.0,0.0,0.0,0.0,0.0
213,137409.49233621368,5.434862933959864e6,0.0,0.0,0.0,0.0,0.0
214,137452.15089342603,5.437540474650921e6,0.0,0.0,0.0,0.0,0.0
215,137494.8094506384,5.4402180153419785e6,0.0,0.0,0.0,0.0,0.0
216,137537.46800785075,5.442895556033036e6,0.0,0.0,0.0,0.0,0.0
217,137580.1265650631,5.445573096724093e6,0.0,0.0,0.0,0.0,0.0
218,137622.78512227547,5.44825063741515e6,0.0,0.0,0.0,0.0,0.0
219,137665.44367948783,5.450928178106207e6,0.0,0.0,0.0,0.0,0.0
220,137708.1022367002,5.453605718797265e6,0.0,0.0,0.0,0.0,0.0
221,137750.76079391254,5.456283259488322e6,0.0,0.0,0.0,0.0,0.0
222,137793.4193511249,5.458960800179379e6,0.0,0.0,0.0,0.0,0.0
223,137836.07790833726,5.459629997727401e6,0.0,0.0,0.0,0.0,0.0
224,137878.73646554962,5.45406963770679e6,0.0,0.0,0.0,0.0,0.0
225,137921.39502276198,5.447858289508958e6,0.0,0.0,0.0,0.0,0.0
226,137964.05357997434,5.442335590180523e6,0.0,0.0,0.0,0.0,0.0
227,138006.7121371867,5.4411764305401165e6,0.0,0.0,0.0,0.0,0.0
228,138049.37069439905,5.442123221649012e6,0.0,0.0,0.0,0.0,0.0
229,138092.0292516114,5.444374084806246e6,0.0,0.0,0.0,0.0,0.0
230,138134.68780882377,5.447051625497303e6,0.0,0.0,0.0,0.0,0.0
231,138177.34636603613,5.44972916618836e6,0.0,0.0,0.0,0.0,0.0
232,138220.0049232485,5.452406706879417e6,0.0,0.0,0.0,0.0,0.0
233,138262.66348046085,5.451861018884519e6,0.0,0.0,0.0,0.0,0.0
234,138305.3220376732,5.445649670686687e6,0.0,0.0,0.0,0.0,0.0
