Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0,DKW1,DKE1
122,353634.36150100984,59400.000000000015,0.0,0.0,4.1187549470588733e6,1.0418188585326435e7,2.87422278864103e7,0.0,0.0
123,355060.85719373944,59400.000000000015,0.0,0.0,4.118523672369623e6,1.0415697112888154e7,2.874399101514416e7,0.0,0.0
124,356487.35288646905,59400.000000000015,0.0,0.0,4.1183426920739315e6,1.0413185894434473e7,2.874595232335389e7,0.0,0.0
125,357913.84857919865,60930.000000000015,0.0,0.0,4.1166045743598873e6,1.0410646855158841e7,2.8749478924935445e7,0.0,0.0
126,359340.34427192825,60930.000000000015,0.0,0.0,4.1149024356939592e6,1.0408093848736173e7,2.875288919080451e7,0.0,0.0
127,360766.83996465785,60930.000000000015,0.0,0.0,4.1132564269274715e6,1.0405511675720656e7,2.8755791532939866e7,0.0,0.0
128,362193.33565738745,60930.000000000015,0.0,0.0,4.1131992499069544e6,1.0402820864014499e7,2.8756252388879884e7,0.0,0.0
129,363619.83135011705,62460.000000000015,0.0,0.0,4.113187615296265e6,1.0400054880451726e7,2.8755984181481287e7,0.0,0.0
130,365046.32704284665,62460.000000000015,0.0,0.0,4.1131453559910357e6,1.0397250857748985e7,2.8755057197560873e7,0.0,0.0
131,366472.82273557625,62460.000000000015,0.0,0.0,4.1114729152595173e6,1.0394432312031375e7,2.8755173280533973e7,0.0,0.0
132,367899.31842830585,63990.000000000015,0.0,0.0,4.109782196922549e6,1.0391599807936192e7,2.875509303355388e7,0.0,0.0
133,369325.81412103545,63990.000000000015,0.0,0.0,4.108069944583776e6,1.0388773163905594e7,2.8754961483649988e7,0.0,0.0
134,370752.30981376505,63990.000000000015,0.0,0.0,4.1062835517524197e6,1.0385923680811185e7,2.8754799158897292e7,0.0,0.0
135,372178.80550649465,63990.000000000015,0.0,0.0,4.104392391298322e6,1.0383036143142434e7,2.8754657872054722e7,0.0,0.0
136,372293.36678104324,63990.000000000015,0.0,0.0,4.1023837979518855e6,1.0380102688753651e7,2.875449903596382e7,0.0,0.0
137,372407.9280555918,63990.000000000015,0.0,0.0,4.1017960404520207e6,1.0377138122030899e7,2.874792176740166e7,0.0,0.0
138,372522.4893301404,63990.000000000015,0.0,0.0,4.099537742338754e6,1.0374143580770083e7,2.8740938237940274e7,0.0,0.0
139,372637.050604689,65520.000000000015,0.0,0.0,4.097186321435455e6,1.0371114506194955e7,2.873298693143553e7,0.0,0.0
140,371131.93975802645,65520.000000000015,0.0,0.0,4.0947972716054297e6,1.0368076868582653e7,2.8725306161985494e7,0.0,0.0
141,371246.50103257503,65520.000000000015,0.0,0.0,4.093952628484344e6,1.0365051808536379e7,2.8716149538221285e7,0.0,0.0
142,371361.0623071236,65520.000000000015,0.0,0.0,4.0930988591287704e6,1.0362044676883124e7,2.870851081452287e7,0.0,0.0
143,371475.6235816722,65520.000000000015,0.0,0.0,4.0922688680966464e6,1.0359076104613354e7,2.8703842882038154e7,0.0,0.0
144,371590.1848562208,67050.00000000001,0.0,0.0,4.0915045684789647e6,1.0356176343747217e7,2.870161072698264e7,0.0,0.0
145,373016.6805489504,67050.00000000001,0.0,0.0,4.0892530993041038e6,1.0353342935717123e7,2.8703393646584176e7,0.0,0.0
146,374443.17624168,68580.00000000001,0.0,0.0,4.0883500525103346e6,1.0350703675542586e7,2.870391789062505e7,0.0,0.0
147,375869.6719344096,68580.00000000001,0.0,0.0,4.085913852372222e6,1.0348098483367471e7,2.870614755669497e7,0.0,0.0
148,377296.1676271392,68580.00000000001,0.0,0.0,4.083522367402188e6,1.0345509237358907e7,2.870857092355693e7,0.0,0.0
149,378722.6633198688,68580.00000000001,0.0,0.0,4.0827206759316265e6,1.0342929457281623e7,2.870965042307584e7,0.0,0.0
150,380149.1590125984,68580.00000000001,0.0,0.0,4.0803956829367364e6,1.0340352789132157e7,2.8712508637635488e7,0.0,0.0
151,381575.654705328,70110.00000000001,0.0,0.0,4.0780635910122385e6,1.0337746747026393e7,2.8715520501896944e7,0.0,0.0
152,383002.1503980576,71640.00000000001,0.0,0.0,4.075574462189927e6,1.0335026818510212e7,2.8718370048151456e7,0.0,0.0
153,384428.6460907872,73170.00000000001,0.0,0.0,4.074505827758202e6,1.0332201335777204e7,2.871922304701827e7,0.0,0.0
154,385855.1417835168,74700.00000000001,0.0,0.0,4.073384397938059e6,1.0329295245935427e7,2.8719689159438867e7,0.0,0.0
155,387281.6374762464,76230.00000000001,0.0,0.0,4.0706681387728984e6,1.0326331860812813e7,2.872139904881246e7,0.0,0.0
156,388708.133168976,77760.00000000001,0.0,0.0,4.067963056497138e6,1.0323329926403565e7,2.872295567604175e7,0.0,0.0
157,390134.6288617056,77760.00000000001,0.0,0.0,4.0652429244321487e6,1.0320309635199742e7,2.8724478035393894e7,0.0,0.0
158,391561.1245544352,79290.00000000001,0.0,0.0,4.062463353822192e6,1.0317227559729507e7,2.8725999395630874e7,0.0,0.0
159,392987.6202471648,80820.00000000001,0.0,0.0,4.059637654000295e6,1.0314089781943582e7,2.872749036813312e7,0.0,0.0
160,394414.1159398944,82350.00000000001,0.0,0.0,4.0567497613914083e6,1.0310900088813525e7,2.8728793330178153e7,0.0,0.0
161,395840.611632624,83880.00000000001,0.0,0.0,4.055350196918094e6,1.0307693550358107e7,2.8728198622535363e7,0.0,0.0
162,397267.1073253536,85410.00000000001,0.0,0.0,4.0523701175178583e6,1.0304500679447826e7,2.8728923233869832e7,0.0,0.0
163,398693.6030180832,86940.00000000001,0.0,0.0,4.0493923678746293e6,1.0301325450572371e7,2.872951277964785e7,0.0,0.0
164,400120.0987108128,88470.00000000001,0.0,0.0,4.0479766942267464e6,1.0298158460035203e7,2.872870378215548e7,0.0,0.0
165,401546.5944035424,90000.00000000001,0.0,0.0,4.0450192743637203e6,1.0294991607186155e7,2.8729678884484727e7,0.0,0.0
166,402973.090096272,90000.00000000001,0.0,0.0,4.0436490074391463e6,1.0291837655621609e7,2.8729347747082476e7,0.0,0.0
167,404399.5857890016,90000.00000000001,0.0,0.0,4.0423389461481757e6,1.0288739533622984e7,2.8729405376731448e7,0.0,0.0
168,405826.0814817312,90000.00000000001,0.0,0.0,4.0411282678440833e6,1.0285721081627356e7,2.872987840780215e7,0.0,0.0
169,407252.5771744608,90000.00000000001,0.0,0.0,4.038465280108723e6,1.02827773938691e7,2.873218396442043e7,0.0,0.0
170,408700.7462856796,90000.00000000001,0.0,0.0,4.0371700762935495e6,1.0279846300686767e7,2.873181046911211e7,0.0,0.0
171,410148.91539689834,90000.00000000001,0.0,0.0,4.0343742716506794e6,1.0276960682066528e7,2.873313842789383e7,0.0,0.0
172,411597.0845081171,90000.00000000001,0.0,0.0,4.0331671755794496e6,1.0274103299594695e7,2.873301480565611e7,0.0,0.0
173,413045.2536193359,90000.00000000001,0.0,0.0,4.0319758917746106e6,1.0271257074725958e7,2.8732801938558806e7,0.0,0.0
174,414493.42273055465,90000.00000000001,0.0,0.0,4.0307210174308345e6,1.026835649506993e7,2.873207951533065e7,0.0,0.0
175,415941.5918417734,90000.00000000001,0.0,0.0,4.0277000092197787e6,1.0265294825540384e7,2.8731400779818118e7,0.0,0.0
176,416077.8265348112,90000.00000000001,0.0,0.0,4.0244152131926273e6,1.0262043095964137e7,2.872753749648004e7,0.0,0.0
177,416214.0612278489,90000.00000000001,0.0,0.0,4.022570317511795e6,1.0258725921625692e7,2.8717005228680503e7,0.0,0.0
178,416350.2959208867,90000.00000000001,0.0,0.0,4.0191321005014484e6,1.0255401654231146e7,2.870684403559203e7,0.0,0.0
179,416486.53061392443,90000.00000000001,0.0,0.0,4.0156824667712986e6,1.0252086250253657e7,2.869679207665902e7,0.0,0.0
180,416622.7653069622,90000.00000000001,0.0,0.0,4.0122889709026627e6,1.0248783781296665e7,2.8685113556707047e7,0.0,0.0
181,416758.99999999994,90000.00000000001,0.0,0.0,4.0089661843407876e6,1.0245513159117829e7,2.8674431653224032e7,0.0,0.0
182,416758.99999999994,90000.00000000001,0.0,0.0,4.0056683277343716e6,1.0242239042530779e7,2.8662936866693847e7,0.0,0.0
183,416758.99999999994,90000.00000000001,0.0,0.0,4.0023789821374672e6,1.023893920964453e7,2.865117119158666e7,0.0,0.0
184,416758.99999999994,90000.00000000001,0.0,0.0,4.000632854173777e6,1.0235639242032396e7,2.863627221298197e7,0.0,0.0
185,415275.56257182657,90000.00000000001,0.0,0.0,3.99885114445393e6,1.0232369147116963e7,2.8620891518792342e7,0.0,0.0
186,413792.12514365325,90000.00000000001,0.0,0.0,3.995489527441036e6,1.0229124219395522e7,2.8606407897152036e7,0.0,0.0
187,412308.68771547993,90000.00000000001,0.0,0.0,3.993664098223097e6,1.0225890218533672e7,2.859039159696746e7,0.0,0.0
188,410825.2502873066,90000.00000000001,0.0,0.0,3.9903166068444075e6,1.0222672789687146e7,2.8576070285185665e7,0.0,0.0
189,409341.8128591333,90000.00000000001,0.0,0.0,3.9870339239946376e6,1.0219474755913738e7,2.8562007181339987e7,0.0,0.0
190,407858.37543096,90000.00000000001,0.0,0.0,3.9838285699299094e6,1.0216313809082247e7,2.8548294350738052e7,0.0,0.0
191,406374.93800278666,90000.00000000001,0.0,0.0,3.9823183715861994e6,1.021322572439252e7,2.853366383306466e7,0.0,0.0
192,404891.50057461334,90000.00000000001,0.0,0.0,3.979444502566811e6,1.021023628003299e7,2.8521422975178458e7,0.0,0.0
193,403408.06314644,90000.00000000001,0.0,0.0,3.9768027685942804e6,1.0207341895890156e7,2.8510661716198638e7,0.0,0.0
194,401924.6257182667,90000.00000000001,0.0,0.0,3.976089221226704e6,1.020435072500928e7,2.8498844620669678e7,0.0,0.0
195,400441.1882900934,90000.00000000001,0.0,0.0,3.9741328713315474e6,1.020142475598901e7,2.849198402029394e7,0.0,0.0
196,398957.75086192007,90000.00000000001,0.0,0.0,3.972343555632984e6,1.0198569874427747e7,2.848534477210793e7,0.0,0.0
197,397474.31343374675,90000.00000000001,0.0,0.0,3.9721467115048165e6,1.01957974109941e7,2.8477167079112962e7,0.0,0.0
198,397610.5481267845,90000.00000000001,0.0,0.0,3.970324460385318e6,1.0193097164229324e7,2.8470015964663114e7,0.0,0.0
199,396127.1106986112,90000.00000000001,0.0,0.0,3.968307464461452e6,1.0190402837841187e7,2.8461554877981897e7,0.0,0.0
200,394643.67327043787,90000.00000000001,0.0,0.0,3.9661058439288777e6,1.0187635528803887e7,2.8450930242467456e7,0.0,0.0
201,393160.23584226455,90000.00000000001,0.0,0.0,3.963859007751526e6,1.0184876815878866e7,2.843979816462842e7,0.0,0.0
202,391676.79841409123,90000.00000000001,0.0,0.0,3.9616339238927355e6,1.0182189006833285e7,2.8425480506171074e7,0.0,0.0
203,390193.3609859179,90000.00000000001,0.0,0.0,3.9594452825035052e6,1.0179569320979392e7,2.841118177124473e7,0.0,0.0
204,388709.9235577446,90000.00000000001,0.0,0.0,3.9573109616067214e6,1.0177004524550634e7,2.839700815449772e7,0.0,0.0
205,387226.4861295713,90000.00000000001,0.0,0.0,3.9568044907494923e6,1.0174519611146001e7,2.83815456095127e7,0.0,0.0
206,385743.04870139796,90000.00000000001,0.0,0.0,3.9564077019619253e6,1.0172099838012816e7,2.836619808805795e7,0.0,0.0
207,384259.61127322464,90000.00000000001,0.0,0.0,3.9544935058306907e6,1.0169721615807453e7,2.835275315304331e7,0.0,0.0
208,382776.1738450513,90000.00000000001,0.0,0.0,3.954025195302571e6,1.0167378857914869e7,2.8337461525887292e7,0.0,0.0
209,381292.736416878,90000.00000000001,0.0,0.0,3.951854567496298e6,1.0165065086507685e7,2.832359888340476e7,0.0,0.0
210,379809.2989887047,90000.00000000001,0.0,0.0,3.9496187397350227e6,1.0162739513085885e7,2.8310015483219933e7,0.0,0.0
