Timestep,DE00,FR00,NL00,UK00,NOM1,NON1,NOS0,DKW1,DKE1
1492,21249.240280110906,0.0,0.0,508.34518270909695,0.0,0.0,0.0,0.0,0.0
1493,28802.940280110906,0.0,0.0,2005.192797466107,0.0,0.0,0.0,0.0,0.0
1494,36356.64028011091,0.0,0.0,4323.4108368859825,0.0,0.0,0.0,0.0,0.0
1495,36356.64028011091,0.0,0.0,6982.010836885982,0.0,0.0,0.0,0.0,0.0
1496,43910.340280110904,0.0,0.0,9640.610836885982,0.0,0.0,0.0,0.0,0.0
1497,51464.0402801109,0.0,0.0,12299.210836885983,0.0,0.0,0.0,0.0,0.0
1498,59017.7402801109,0.0,0.0,14957.810836885983,0.0,0.0,0.0,0.0,0.0
1499,66571.4402801109,0.0,0.0,17147.75964986953,0.0,0.0,0.0,0.0,0.0
1500,74125.14028011089,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1501,81678.84028011089,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1502,89232.54028011089,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1503,96786.24028011088,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1504,104339.94028011088,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1505,111893.64028011088,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1506,118488.95214819898,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1507,125453.84773517148,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1508,130881.04053359794,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1509,130881.04053359794,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1510,134619.63171043305,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1511,134619.63171043305,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1512,137202.95643053416,0.0,0.0,18306.75167319147,0.0,0.0,0.0,0.0,0.0
1513,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1514,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1515,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1516,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1517,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1518,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1519,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1520,138996.96119780134,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1521,135214.17946603984,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1522,127751.02846662185,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1523,124575.57623383039,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1524,124163.8998115001,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1525,122942.73365896448,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1526,119805.47551650698,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1527,115266.42054264586,0.0,0.0,15024.529450969247,0.0,0.0,0.0,0.0,0.0
1528,105940.8649870903,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1529,96615.30943153474,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1530,87289.75387597918,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1531,77964.19832042362,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1532,68638.64276486805,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1533,60492.87462730192,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1534,55551.87161818055,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1535,53604.31755804598,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1536,53604.31755804598,0.0,0.0,11742.307228747024,0.0,0.0,0.0,0.0,0.0
1537,53604.31755804598,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1538,53604.31755804598,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1539,55508.7616776348,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1540,63062.4616776348,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1541,70616.1616776348,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1542,78169.86167763479,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1543,85723.56167763479,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1544,93277.26167763479,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1545,100830.96167763478,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1546,108384.66167763478,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1547,115938.36167763478,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1548,123492.06167763477,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1549,131045.76167763477,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1550,138599.46167763477,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1551,146153.16167763478,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1552,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1553,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1554,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1555,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1556,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1557,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1558,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1559,153389.1818755467,0.0,0.0,8460.085006524801,0.0,0.0,0.0,0.0,0.0
1560,153389.1818755467,0.0,0.0,6564.444444444444,0.0,0.0,0.0,0.0,0.0
1561,153389.1818755467,0.0,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1562,156086.30410656356,1620.0,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1563,160233.49552761036,3028.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1564,164769.61261526786,3028.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1565,166690.33936498006,4648.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1566,168834.54465266375,4648.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1567,168834.54465266375,4648.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1568,168834.54465266375,4648.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1569,168834.54465266375,4648.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1570,168834.54465266375,4648.0496917945475,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1571,169388.28722640907,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,172641.47182433336,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,175782.91706828057,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1574,177184.68986817758,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,177184.68986817758,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,177184.68986817758,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1577,173807.87221608465,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1578,164482.3166605291,4648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1579,155156.76110497353,2648.0496917945475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,145831.20554941797,648.0496917945472,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,139220.1948970208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,135265.81787067882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,134714.18477662196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,134714.18477662196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1585,134714.18477662196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1586,134714.18477662196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,134714.18477662196,0.0,0.0,2658.6,0.0,0.0,0.0,0.0,0.0
1588,134714.18477662196,0.0,0.0,5317.2,0.0,0.0,0.0,0.0,0.0
1589,134714.18477662196,0.0,0.0,7975.799999999999,0.0,0.0,0.0,0.0,0.0
1590,134714.18477662196,0.0,0.0,10634.4,0.0,0.0,0.0,0.0,0.0
1591,134714.18477662196,0.0,0.0,13293.0,0.0,0.0,0.0,0.0,0.0
1592,134714.18477662196,0.0,0.0,15951.6,0.0,0.0,0.0,0.0,0.0
1593,134714.18477662196,0.0,0.0,18610.2,0.0,0.0,0.0,0.0,0.0
1594,135685.23913140985,0.0,0.0,20711.327593650014,0.0,0.0,0.0,0.0,0.0
1595,135685.23913140985,0.0,0.0,20711.327593650014,0.0,0.0,0.0,0.0,0.0
1596,143008.0830155129,0.0,0.0,19203.3106540524,0.0,0.0,0.0,0.0,0.0
1597,150561.78301551292,0.0,0.0,19203.3106540524,0.0,0.0,0.0,0.0,0.0
1598,158115.48301551293,0.0,0.0,19203.3106540524,0.0,0.0,0.0,0.0,0.0
1599,165669.18301551294,0.0,0.0,20312.038476159378,0.0,0.0,0.0,0.0,0.0
1600,173222.88301551295,0.0,0.0,22319.142580352214,0.0,0.0,0.0,0.0,0.0
1601,176745.28466107446,0.0,0.0,24300.450067064055,0.0,0.0,0.0,0.0,0.0
1602,176888.6032316452,0.0,0.0,25836.008839448532,0.0,0.0,0.0,0.0,0.0
1603,176888.6032316452,0.0,0.0,25836.008839448532,0.0,0.0,0.0,0.0,0.0
1604,179358.66908714978,0.0,0.0,22668.04773723203,0.0,0.0,0.0,0.0,0.0
1605,179358.66908714978,0.0,0.0,20338.778883040253,0.0,0.0,0.0,0.0,0.0
1606,179553.23989744706,0.0,0.0,17056.55666081803,0.0,0.0,0.0,0.0,0.0
1607,179553.23989744706,0.0,0.0,13774.33443859581,0.0,0.0,0.0,0.0,0.0
1608,179553.23989744706,0.0,0.0,10492.112216373587,0.0,0.0,0.0,0.0,0.0
1609,179553.23989744706,0.0,0.0,7209.8899941513655,0.0,0.0,0.0,0.0,0.0
1610,187106.93989744707,0.0,0.0,7423.897428593013,0.0,0.0,0.0,0.0,0.0
1611,194660.63989744708,0.0,0.0,10082.497428593013,0.0,0.0,0.0,0.0,0.0
1612,202214.3398974471,0.0,0.0,12741.097428593013,0.0,0.0,0.0,0.0,0.0
1613,209768.0398974471,0.0,0.0,15399.697428593014,0.0,0.0,0.0,0.0,0.0
1614,217321.7398974471,0.0,0.0,18058.297428593014,0.0,0.0,0.0,0.0,0.0
1615,224875.43989744713,0.0,0.0,20716.897428593013,0.0,0.0,0.0,0.0,0.0
1616,229452.06029469924,0.0,0.0,23375.49742859301,0.0,0.0,0.0,0.0,0.0
1617,229452.06029469924,0.0,0.0,26034.09742859301,0.0,0.0,0.0,0.0,0.0
1618,229452.06029469924,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1619,229452.06029469924,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1620,230876.23258227744,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1621,230876.23258227744,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1622,230876.23258227744,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1623,230876.23258227744,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1624,230876.23258227744,0.0,0.0,26257.777777777777,0.0,0.0,0.0,0.0,0.0
1625,230876.23258227744,0.0,0.0,22975.555555555555,0.0,0.0,0.0,0.0,0.0
1626,225917.1660145499,0.0,0.0,19693.333333333332,0.0,0.0,0.0,0.0,0.0
1627,216591.61045899434,0.0,0.0,16411.11111111111,0.0,0.0,0.0,0.0,0.0
1628,207266.05490343878,0.0,0.0,13128.888888888889,0.0,0.0,0.0,0.0,0.0
1629,197940.49934788322,0.0,0.0,9846.666666666666,0.0,0.0,0.0,0.0,0.0
1630,188614.94379232766,0.0,0.0,6564.444444444444,0.0,0.0,0.0,0.0,0.0
1631,179909.18198243075,0.0,0.0,3282.222222222222,0.0,0.0,0.0,0.0,0.0
1632,174423.6457302551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,172058.3819205366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,172058.3819205366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,172058.3819205366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,172058.3819205366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,172058.3819205366,0.0,0.0,2658.6,0.0,0.0,0.0,0.0,0.0
1638,172058.3819205366,0.0,0.0,5317.2,0.0,0.0,0.0,0.0,0.0
1639,172058.3819205366,0.0,0.0,7975.799999999999,0.0,0.0,0.0,0.0,0.0
1640,173476.4691201377,0.0,0.0,10634.4,0.0,0.0,0.0,0.0,0.0
1641,181030.16912013773,0.0,0.0,13293.0,0.0,0.0,0.0,0.0,0.0
1642,188583.86912013774,0.0,0.0,15951.6,0.0,0.0,0.0,0.0,0.0
1643,196137.56912013775,0.0,0.0,18610.2,0.0,0.0,0.0,0.0,0.0
1644,203691.26912013776,0.0,0.0,21268.8,0.0,0.0,0.0,0.0,0.0
1645,211244.96912013777,0.0,0.0,22033.741626208877,0.0,0.0,0.0,0.0,0.0
1646,218798.66912013778,0.0,0.0,24692.341626208876,0.0,0.0,0.0,0.0,0.0
1647,226352.3691201378,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1648,233906.0691201378,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1649,241459.76912013782,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1650,243915.07264580522,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1651,243915.07264580522,0.0,0.0,24822.37013793221,0.0,0.0,0.0,0.0,0.0
1652,243915.07264580522,0.0,0.0,21540.147915709986,0.0,0.0,0.0,0.0,0.0
1653,243915.07264580522,0.0,0.0,18257.925693487763,0.0,0.0,0.0,0.0,0.0
1654,247331.71796512892,0.0,0.0,14975.70347126554,0.0,0.0,0.0,0.0,0.0
1655,253363.75932331604,0.0,0.0,11693.481249043318,0.0,0.0,0.0,0.0,0.0
1656,260917.45932331606,0.0,0.0,8411.259026821095,0.0,0.0,0.0,0.0,0.0
1657,268471.15932331607,0.0,0.0,5129.036804598873,0.0,0.0,0.0,0.0,0.0
1658,276024.8593233161,0.0,0.0,3726.8844079828186,0.0,0.0,0.0,0.0,0.0
1659,283578.5593233161,0.0,0.0,4810.569202501785,0.0,0.0,0.0,0.0,0.0
1660,291132.2593233161,0.0,0.0,6583.259858710486,0.0,0.0,0.0,0.0,0.0
1661,298685.9593233161,0.0,0.0,8605.639211930586,0.0,0.0,0.0,0.0,0.0
1662,306239.6593233161,0.0,0.0,10855.93203391629,0.0,0.0,0.0,0.0,0.0
1663,313793.35932331614,0.0,0.0,13514.53203391629,0.0,0.0,0.0,0.0,0.0
1664,321347.05932331615,0.0,0.0,16173.13203391629,0.0,0.0,0.0,0.0,0.0
1665,328900.75932331616,0.0,0.0,18831.73203391629,0.0,0.0,0.0,0.0,0.0
1666,336454.4593233162,0.0,0.0,21490.33203391629,0.0,0.0,0.0,0.0,0.0
1667,344008.1593233162,0.0,0.0,24148.932033916288,0.0,0.0,0.0,0.0,0.0
1668,351561.8593233162,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1669,359115.5593233162,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1670,366669.2593233162,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1671,374222.95932331623,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1672,381776.65932331624,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1673,389330.35932331625,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1674,396884.05932331627,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1675,396884.05932331627,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1676,396884.05932331627,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1677,396884.05932331627,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1678,396884.05932331627,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1679,397857.28818941454,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1680,399784.0472108218,0.0,0.0,26380.000000000004,0.0,0.0,0.0,0.0,0.0
1681,399784.0472108218,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1682,402500.1905573217,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1683,402500.1905573217,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1684,410053.8905573217,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1685,416991.099918521,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1686,424544.799918521,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1687,431209.84370838566,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1688,434441.04654733225,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1689,434441.04654733225,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1690,434441.04654733225,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1691,434441.04654733225,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1692,434441.04654733225,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1693,434441.04654733225,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1694,436222.23350867035,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1695,436222.23350867035,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1696,436222.23350867035,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1697,436222.23350867035,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1698,434585.68325942504,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1699,430054.4646213595,0.0,0.0,24205.6108811391,0.0,0.0,0.0,0.0,0.0
1700,425791.87505625386,0.0,0.0,20923.388658916876,0.0,0.0,0.0,0.0,0.0
1701,422164.40621993295,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1702,420431.84616715345,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1703,420431.84616715345,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1704,420431.84616715345,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1705,420431.84616715345,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1706,420431.84616715345,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1707,421068.8107996523,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1708,423388.5445452179,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1709,426849.8006088528,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1710,426849.8006088528,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1711,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1712,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1713,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1714,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1715,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1716,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1717,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1718,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1719,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1720,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1721,429221.71807838586,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1722,426592.2830785687,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1723,418941.51383434713,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1724,409615.9582787916,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1725,400290.402723236,0.0,0.0,17641.166436694653,0.0,0.0,0.0,0.0,0.0
1726,390964.84716768045,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1727,381639.2916121249,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1728,372490.9694529929,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1729,365799.2533597787,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1730,364882.6753519899,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1731,364882.6753519899,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1732,364882.6753519899,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1733,364882.6753519899,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1734,364882.6753519899,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1735,363835.9291597074,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1736,359824.90794886014,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1737,350696.6254749492,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1738,341371.06991939363,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1739,333349.2200949934,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1740,328627.3089615442,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1741,328601.8650418494,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1742,328601.8650418494,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1743,328601.8650418494,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1744,325517.3334991136,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1745,316191.77794355806,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1746,306866.2223880025,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1747,297540.66683244694,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1748,288215.1112768914,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1749,278889.5557213358,0.0,0.0,17626.30386618026,0.0,0.0,0.0,0.0,0.0
1750,269564.00016578025,0.0,0.0,17164.912412027836,0.0,0.0,0.0,0.0,0.0
1751,260238.44461022472,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1752,250912.88905466915,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1753,241587.3334991136,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1754,234901.30542172742,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1755,230584.29608154358,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1756,227658.0029318439,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1757,223415.7873335432,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1758,218099.79661649183,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1759,212180.00771570017,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1760,204288.49909378847,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1761,194962.9435382329,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1762,185935.74765617168,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1763,181816.92767408612,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1764,181816.92767408612,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1765,181816.92767408612,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1766,181816.92767408612,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1767,181054.89826997314,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1768,173866.73464176757,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1769,164541.179086212,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1770,155215.62353065645,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1771,145890.0679751009,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1772,136564.51241954532,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1773,127238.95686398976,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1774,117913.4013084342,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1775,108587.84575287864,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1776,99262.29019732308,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1777,89936.73464176751,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1778,80611.17908621195,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1779,73888.84772965725,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1780,69068.92028800963,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1781,65525.16018691587,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1782,62120.32493539722,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1783,57753.216717058735,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1784,54326.986775270394,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1785,54041.48062122649,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1786,54041.48062122649,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1787,54041.48062122649,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
1788,54321.19105679095,0.0,0.0,17044.722686587575,0.0,0.0,0.0,0.0,0.0
