Timestep,Real trade demand focus country
592,3483.2930921956977
593,4689.518517336116
594,3825.2260209586348
595,2642.1046106817275
596,3679.1813557785144
597,3300.0
598,3300.0
599,3300.0
600,3300.0
601,2073.775574589745
602,189.79349255125044
603,-144.67911668745592
604,-105.05410983355205
605,-894.8040003770175
606,-13.898156961088716
607,32.000295757868116
608,-1854.5705400717166
609,-2912.68248123078
610,-3541.4482870639285
611,-3508.8998192438166
612,-3622.9621773264025
613,-2692.5014321584476
614,1577.119484823437
615,3300.0
616,3300.0
617,1900.0
618,1706.3092797569561
619,2045.7955370885934
620,1100.0
621,1700.0
622,3019.865134467446
623,3300.0
624,2806.7647556785273
625,3300.0
626,2331.4792448187304
627,2782.269823490844
628,3300.0
629,3300.0
630,3300.0
631,2882.3151908251007
632,3797.843030330092
633,3831.484319841826
634,3144.525216284363
635,2715.414327028799
636,1000.0
637,1400.0
638,2100.0
639,1664.933781183911
640,3138.5743739136487
641,4150.639146176895
642,4203.850570265187
643,2883.986034812474
644,1995.0785118362
645,900.0
646,1400.0
647,1900.0
648,2300.0
649,2500.0
650,2900.0
651,3300.0
652,3300.0
653,3300.0
654,3300.0
655,3798.630724363332
656,4227.640341643407
657,4561.7895053606735
658,4575.30200509274
659,4796.806210620812
660,4766.646097247138
661,4701.867630766965
662,4993.662077296373
663,5700.682196260844
664,6536.473453224933
665,7583.8988821676885
666,7700.0
667,7700.0
668,7500.0
669,7305.674940639849
670,7189.593044246496
671,6824.997973192293
672,5787.884609339987
673,5736.007815033063
674,4783.977044625839
675,4941.510812540601
676,4522.083339024244
677,4820.1470265665175
678,4704.839101303589
679,5393.494580260694
680,4439.742137725154
681,4638.21863173439
682,5070.963600195196
683,4504.144761396679
684,4754.2147338821105
685,4744.988000349271
686,5161.873221737584
687,4459.993492149146
688,5119.455171211496
689,5469.2604517122845
690,3688.533628949023
691,2592.7051130757454
692,1328.8034819799982
693,3300.0
694,3300.0
695,4742.038026168838
696,4402.953354380984
697,4066.6142027918686
698,3300.0
699,3300.0
700,3300.0
701,4272.254914174988
702,5311.072106621661
703,5963.3356769538705
704,6038.410527064352
705,4708.04042224859
706,2535.2492003273974
707,764.1089759160277
708,-826.2396545202973
709,600.0
710,1500.0
711,1400.0
712,2567.877449511958
713,4756.8114069894345
714,5025.395051183461
715,2592.748090969838
716,407.41631513211496
717,1000.0
718,924.6112098810572
719,-388.5879349088045
720,823.3662651520012
721,1092.931985798004
722,1523.4747137642548
723,2161.777850671794
724,1735.1934441736094
725,2166.3377972024227
726,277.2771749081876
727,1199.4595053717421
728,1391.3468849088893
729,-984.5649087614224
730,-1000.0
731,-2058.631721463961
732,-2644.9032427269667
733,-4090.278505103738
734,-4458.449743614425
735,-3032.419612019011
736,-655.120170269405
737,-1500.0
738,-900.0
739,-900.0
740,-613.6989000070025
741,-1425.5550804626027
742,-738.1962722012931
743,-480.85786725649814
744,-1733.046497023507
745,-2009.2764556554494
746,-2661.4899841565702
747,-2145.685074024347
748,-3341.8823930861718
749,-4133.836789378401
750,-2403.9679035626004
751,-1755.7828075741254
752,-1781.1141817837909
753,-3321.237229043953
754,-5271.242465733784
755,-6903.248861650191
756,-7100.0
757,-7100.0
758,-7100.0
759,-7100.0
760,-6499.76549623304
761,-5352.116329876435
762,-5868.102431188181
763,-6571.223475321254
764,-7100.0
765,-7100.0
766,-7100.0
767,-6931.46579098079
768,-7100.0
769,-6775.403803404477
770,-6688.7104366995845
771,-6388.934485156231
772,-6017.970121998054
773,-5552.48634128342
774,-4243.581971949503
775,-2641.8710690226762
776,-3832.9668250127015
777,-5333.773995383288
778,-6067.827435958666
779,-5850.430489581079
780,-5853.510527567362
781,-4610.084587635505
782,-2613.5591399634795
783,-1329.532655756756
784,506.022709264073
785,900.0
786,-521.6906482501226
787,-132.52437869973437
788,-1480.0947296267905
789,200.0
790,973.2752708608396
791,2170.5837310325187
792,3218.2010581767267
793,3870.89870119188
794,3505.2624272996904
795,3642.772213704951
796,4157.934746131823
797,4481.2614923546735
798,5115.447328921204
799,6090.31203611654
800,6711.70453532406
801,5504.4853324870055
802,4292.521577909896
803,3578.6553809855823
804,2822.71405931334
805,3344.8808980740278
806,4568.505495768638
807,5223.238862787061
808,4300.0
809,3000.0
810,3300.0
811,3200.0
812,2415.776523204103
813,456.1216289436484
814,1457.2110713459747
815,2345.4095955409603
816,4243.708782652986
817,4155.69990509193
818,4352.884080106951
819,4381.686954440342
820,4906.332336663204
821,5162.958643310696
822,5380.046488114383
823,5800.288732300029
824,6059.80153292689
825,4757.385502059657
826,3459.327686768429
827,2828.111406217632
828,2014.0449094752503
829,1600.0
830,1934.051490158783
831,3941.781576521519
832,4100.0
833,2839.0848095845804
834,3444.688290589387
835,3445.4663602718856
836,3024.0631837724513
837,3700.0
838,4600.0
839,6100.0
840,4709.684032167236
841,2870.8115822642408
842,1200.0
843,1200.0
844,2200.0
845,1544.9753605361188
846,1234.434905705597
847,2412.742789675866
848,1214.8267387661185
849,731.8134678462015
850,1557.9883152602151
851,2488.3744126602046
852,3330.2774423555293
853,2606.7780074801994
854,2724.104784417781
855,2955.7157113125636
856,2500.0
857,2642.074511949274
858,2201.2849227601364
859,1853.7287339833074
860,829.2756361866686
861,3100.0
862,2400.0
863,2600.0
864,4300.0
865,3965.4426170778747
866,2527.5023640966688
867,1581.3881442071083
868,1377.2878805075643
869,2199.343421374535
870,2100.0
871,-300.0
872,-300.0
873,-300.0
874,-337.35672739285064
875,-277.83504778209044
876,-476.19141318503534
877,1076.7308845477137
878,2470.0709644845047
879,3709.894141554584
880,4300.0
881,3377.242366554463
882,4017.4241352074787
883,3155.5087817936655
884,2401.3900429712603
885,2345.567905693093
886,2746.409100043569
887,4400.0
888,5700.0
889,5800.0
890,6200.0
891,6700.0
892,6700.0
893,6200.0
894,3036.6827655891484
895,3591.8307899341635
896,3092.880577082895
897,561.3953888195101
898,2300.0
899,2147.1216822994074
900,1415.2415221158017
901,-33.62789637842343
902,64.82943507043865
903,615.3795741481326
904,1554.0131394061864
905,1900.0
906,-2300.0
907,-1091.4765890803328
908,-3300.0
909,-3300.0
910,-2600.0
911,-1825.8557621307482
912,-2542.9697298175106
913,-4039.3644736676924
914,-4860.019452739573
915,-4841.303579463178
916,-5208.33083253382
917,-5413.6403937874575
918,-4082.3274878166358
919,-5300.0
920,-4524.716391959268
921,-5300.0
922,-3300.0
923,-4078.5250372774963
924,-4975.43790372563
925,-5044.810681430881
926,-4660.505106425136
927,-3300.0
928,-3300.0
929,-1748.5441717066462
930,-4600.0
931,-3000.0
932,-2464.7280893763273
933,-1719.2010332385325
934,-10.111892936809454
935,1200.3165524971582
936,3167.881931829585
937,4229.265084814133
938,4382.710950552433
939,4342.027551944525
940,4627.367805917042
941,5251.88993912956
942,3400.0
943,1934.9311387501584
944,2188.077649901714
945,3400.0
946,4900.0
947,4908.516466381734
948,4433.971041387754
949,4524.009056940991
950,5980.752786862933
951,7700.0
952,7500.0
953,4360.241511859795
954,3968.1790899205207
955,2604.671345155244
956,2200.0
957,5023.834514281582
958,5059.259439770047
959,4856.249168932967
960,4216.432444756653
961,2839.9134974106273
962,688.1739403928582
963,869.5984376408692
964,2552.342013322352
965,3112.265662159051
966,3154.5634206785103
967,3301.418524242127
968,3612.9146458491978
969,2245.143809986821
970,1692.4678964977857
971,1597.5852111951544
972,831.8611440941831
973,511.32421687501846
974,1214.8758182156353
975,2542.2459152678657
976,4038.1821173003705
977,4800.0
978,3600.0
979,3708.6306487739125
980,2226.4461892310974
981,703.0281237471158
982,1634.9430880585096
983,2424.0839729976824
984,3595.216452560382
985,3592.661671683685
986,3688.169540264891
987,3563.4185210967653
988,3703.67539217382
989,3548.6855628933217
990,3485.5035736982945
991,3845.341559672156
992,3686.485197187959
993,2008.1537696343753
994,894.0799496070217
995,378.1133064322503
996,-500.0
997,400.0
998,2000.0
999,1774.2922154944063
1000,4074.659517204834
1001,3300.0
1002,2500.0
1003,2000.0
1004,2400.0
1005,3500.0
1006,4300.0
1007,5300.0
1008,6200.0
1009,6700.0
1010,6700.0
1011,6700.0
1012,7641.238213466196
1013,7700.0
1014,3400.0
1015,3933.5916582019654
1016,3541.477286475001
1017,3400.0
1018,4400.0
1019,4063.3133813217755
1020,3455.465113210593
1021,3742.8341500544584
1022,4947.13923727506
1023,4300.0
1024,3200.0
1025,4123.244499445123
1026,3400.0
1027,2315.363034361636
1028,932.85454147581
1029,3500.0
1030,3900.0
1031,5000.0
1032,6600.0
1033,6221.134748613443
1034,5649.3474863698675
1035,5298.824351404557
1036,5213.462097736257
1037,5850.744434240016
1038,4700.0
1039,1281.4637733614481
1040,938.9344174112366
1041,600.0
1042,2800.0
1043,3300.0
1044,4010.6964565880826
1045,3847.5040841196737
1046,3665.304648716804
1047,3418.161941632482
1048,3171.892936023671
1049,3834.6837814013043
1050,3700.0
1051,1594.495550296629
1052,-1100.0
1053,-500.0
1054,-900.0
1055,-800.0
1056,-1470.6772298582227
1057,-3488.141660066949
1058,-4746.870152411524
1059,-5177.278157242829
1060,-5028.363850609234
1061,-4386.133478240331
1062,-2869.2374362414357
1063,-1444.5974378008805
1064,-1408.9621846322132
1065,-3190.648736166987
1066,-4113.623443466306
1067,-3296.704897288585
1068,-773.4832062271134
1069,-686.523555768435
1070,-740.3076139205709
1071,839.9405441122879
1072,1783.8245453016646
1073,-600.0
1074,-900.0
1075,-900.0
1076,-2439.871669215553
1077,-3286.733880528186
1078,-3727.8993094227408
1079,-4428.241734704436
1080,-5605.4052316160305
1081,-6800.0
1082,-3700.0
1083,-3700.0
1084,-3700.0
1085,-3700.0
1086,-3700.0
1087,-3700.0
1088,-3700.0
1089,-4800.0
1090,-3700.0
1091,-3700.0
1092,-3700.0
1093,-3700.0
1094,-3700.0
1095,-6600.0
1096,-7100.0
1097,-7100.0
1098,-7100.0
1099,-7100.0
1100,-7100.0
1101,-6246.929934147267
1102,-4465.687109329989
1103,-2983.954761057791
1104,-1085.8510304501433
1105,934.9067267493674
1106,2319.869628062379
1107,2841.6069753972906
1108,3652.924911297072
1109,3500.0
1110,2300.0
1111,3854.751311223512
1112,5335.834841328197
1113,6255.487032971486
1114,5555.2531729381
1115,4192.93765376306
1116,2747.1538176554495
1117,2825.3739146560624
1118,3612.0399764370304
1119,3998.6357936154704
1120,4400.029750717453
1121,4661.505357927489
1122,3358.9463434505337
1123,1700.0
1124,897.5271451756225
1125,281.9651020831043
1126,1064.3276653276052
1127,1092.9956915766497
1128,-64.74785947671717
1129,-433.40345732597825
1130,-1145.881823581975
1131,-1153.2487705523895
1132,434.8311124198872
1133,631.1910191634033
1134,598.378053831615
1135,797.3121776785565
1136,1787.4920023341767
1137,1614.1859398873992
1138,1098.9379875534744
1139,1218.2273572726524
1140,1007.1676986951213
1141,1879.6749695105777
1142,3529.9473533572336
1143,4484.138695032394
1144,4661.794982784514
1145,4500.0
1146,3900.0
1147,1400.0
1148,900.0
1149,-973.6160006172395
1150,-391.1359974568154
1151,-139.81798983109957
1152,-264.6031723231845
1153,-1634.3141356557671
1154,-2906.4870126270007
1155,-3852.4213038711896
1156,-3797.8945895182596
1157,-5271.729925517491
1158,-5499.209783569452
1159,-5439.335017517433
1160,-5628.493556350131
1161,-6042.883442878396
1162,-6739.818972688076
1163,-7100.0
1164,-7100.0
1165,-7100.0
1166,-7100.0
1167,-7100.0
1168,-7100.0
1169,-7100.0
1170,-7100.0
1171,-7100.0
1172,-7100.0
1173,-7100.0
1174,-7100.0
1175,-7100.0
1176,-7100.0
1177,-4754.34694978097
1178,-3835.1252110195683
1179,-3617.358656298684
1180,-4319.49060287418
1181,-4063.47770775955
1182,-3217.5277470752844
1183,-2315.882881402789
1184,-1980.0825888377126
1185,-2357.1221513169558
1186,-2596.079638273415
1187,-1973.0747450267245
1188,-649.9252506899466
1189,-1271.111153776591
1190,-741.7229455906981
1191,-1692.0983379847262
1192,275.79569977648316
1193,3386.0213207385123
1194,2800.0
1195,2300.0
1196,1534.9664403854422
1197,1666.8607446947208
1198,3146.880378277381
1199,4300.0
1200,4300.0
1201,4300.0
1202,3658.166643699683
1203,3780.2059369450544
1204,4088.970799605032
1205,4853.473985885574
1206,5743.804759899815
1207,6414.490035426229
1208,6079.558894605549
1209,4089.247309363401
1210,2210.4020685664154
1211,2900.0
1212,2014.2431086226843
1213,1803.2108011210048
1214,1758.14590367035
1215,1564.6877602283212
1216,2380.466866644835
1217,3300.0
1218,1064.2967899859882
1219,-900.0
1220,-1722.9589350493025
1221,-2748.9923361947085
1222,-2600.6743793277656
1223,-4010.8704776448103
1224,-4679.014110464259
1225,-5482.667560212926
1226,-6089.344940963176
1227,-6233.877502948512
1228,-6179.720269233625
1229,-5246.179469968903
1230,-4355.014036304665
1231,-3287.7584931913707
1232,-2592.03723013492
1233,-4034.2920649272855
1234,-4455.335661472402
1235,-4322.170201855924
1236,-3990.1878622677596
1237,-4304.633479401047
1238,-4497.48489558785
1239,-3114.5856545197234
1240,-1272.5851780487774
1241,923.2956755632115
1242,0.0
1243,-979.0055922968195
1244,-2786.453651740102
1245,-3606.691108457957
1246,-3398.71948327281
1247,-3354.6564166773614
1248,-3958.23149289727
1249,-4791.18860742362
1250,-5361.499391347824
1251,-4628.659361761782
1252,-5155.625121536016
1253,-5170.680510777725
1254,-4152.054725295343
1255,-3009.7607062200877
1256,-3504.9195247564403
1257,-4909.189969136992
1258,-4452.5093726836685
1259,-5091.65078853735
1260,-6411.72561197578
1261,-6946.302920102141
1262,-6874.976955138969
1263,-6373.268220859562
1264,-5940.999991954468
1265,-5811.668166219311
1266,-6830.49643163632
1267,-7100.0
1268,-7100.0
1269,-7100.0
1270,-7100.0
1271,-7100.0
1272,-7100.0
1273,-3700.0
1274,-3700.0
1275,-3700.0
1276,-3700.0
1277,-3700.0
1278,-3700.0
1279,-2382.638342240061
1280,-1351.497386981774
1281,-572.3322434194354
1282,948.6294460905333
1283,1538.0796404664115
1284,287.12410514495286
1285,-383.6806449529058
1286,-504.88896935933235
1287,-819.1281234885505
1288,195.42514440850005
1289,2082.800000521623
1290,1409.2770455317695
1291,-626.6428111661062
1292,-2672.677989640286
1293,-3600.260360488246
1294,-2962.23553244054
1295,-3072.3467731720357
1296,-3415.044821457589
1297,-4265.254315004703
1298,-4449.471501394287
1299,-4400.0
1300,-3700.0
1301,-3585.6523400244487
1302,-3424.065442912084
1303,-2830.823820382377
1304,-2417.872347969345
1305,-3012.808129910301
1306,-3700.0
1307,-3700.0
1308,-3700.0
1309,-3700.0
1310,-3700.0
1311,-3700.0
1312,-4300.0
1313,-2402.5465998996174
1314,-1003.1879599718718
1315,-667.7408846087383
1316,234.4231460754645
1317,127.43529836542984
1318,1132.8367054381024
1319,1849.5910609430434
1320,4659.064404414543
1321,4306.198827409049
1322,3805.271011465172
1323,4012.6940904091944
1324,5371.2574060995685
1325,5759.702646878822
1326,5972.148278102725
1327,7096.549775353611
1328,7643.084980484432
1329,7047.317165766963
1330,4422.434523183384
1331,2689.6769951618708
1332,1005.244148826956
1333,-856.4910744731924
1334,-2139.5324401974976
1335,-733.7763417132173
1336,1637.542834298852
1337,4300.0
1338,4300.0
1339,4300.0
1340,4163.576766367674
1341,3922.3737492334585
1342,4300.0
1343,4300.0
1344,3951.652251383589
1345,4155.36393929358
1346,3652.584707285575
1347,4290.075421234846
1348,4300.0
1349,4300.0
1350,4300.0
1351,5131.437765885238
1352,4304.142746022234
1353,2554.553093874518
1354,1782.9018879004152
1355,1185.0268278832182
1356,900.0
1357,900.0
1358,956.3302604178671
1359,1642.605099972916
1360,3642.7865338780125
1361,5000.0
1362,3000.0
1363,2500.0
1364,3000.0
1365,4000.0
1366,4488.634753853637
1367,5364.390964514637
1368,4943.094583330496
1369,3991.464519916062
1370,2800.0
1371,3246.743442439589
1372,1614.2873797390375
1373,1855.7145560784188
1374,2718.636350069057
1375,1700.0
1376,1579.673890481938
1377,-866.0654335839495
1378,-1432.9209283234363
1379,-1010.6965162958841
1380,-1608.0343515368977
1381,-23.559278200203153
1382,780.870247734616
1383,1436.3065714397999
1384,2298.8625582059476
1385,1900.0
1386,1600.0
1387,1500.0
1388,373.7734034160935
1389,757.4997269178875
1390,2429.6342150817127
1391,1109.4645863035648
1392,-271.6062004647288
1393,-1088.438997551973
1394,-1699.6453900208658
1395,-1357.5062974757402
1396,-837.4604789301375
1397,462.7312333172654
1398,2120.4523150562222
1399,4104.691847749474
1400,5300.0
1401,4987.309071286059
1402,4001.5871746579996
1403,3581.6951632326413
1404,3455.593288498234
1405,1482.3659437086717
1406,1525.3260748787316
1407,4300.0
1408,4396.230336265516
1409,6653.277425348053
1410,6977.9591733508305
1411,6491.404326431108
1412,5194.790712268927
1413,3712.66796760652
1414,4300.0
1415,4300.0
1416,4300.0
