Timestep,Real trade demand focus country
295,-2532.4260128006936
296,-1040.2548769215205
297,-709.9263116014458
298,-1244.845019383239
299,-644.9376296375463
300,43.88972772882107
301,401.9328825126863
302,1301.0143090182792
303,2400.898785611482
304,2618.1654775699926
305,2425.361460948214
306,4195.440048698387
307,5085.375584766208
308,5100.0
309,5300.0
310,6000.0
311,5800.0
312,5600.0
313,4400.0
314,5000.0
315,5100.0
316,4500.0
317,4300.0
318,4300.0
319,4302.672160177346
320,4954.717700825524
321,4873.603413982855
322,4300.0
323,4300.0
324,4300.0
325,4300.0
326,4300.0
327,4300.0
328,5795.252351136522
329,6981.631828146799
330,7311.444371049645
331,7277.403919424864
332,6988.453232789302
333,6576.732710996461
334,6711.621515745142
335,6548.039035760113
336,5810.152218255253
337,5965.326634192952
338,5201.878532159489
339,4960.644976702359
340,4841.918989414963
341,5201.162376463662
342,5956.386886030132
343,6690.190901688352
344,5600.0
345,5200.0
346,5722.281774984461
347,4365.271020421887
348,3146.7498373794397
349,2912.9705391482566
350,3402.0638771972135
351,2800.0
352,1900.0
353,1900.0
354,1900.0
355,1748.8299882023266
356,900.0
357,900.0
358,900.0
359,900.0
360,900.0
361,900.0
362,1000.0
363,1100.0
364,900.0
365,900.0
366,1277.3747611719173
367,1975.1368291348472
368,2177.2770821081986
369,1325.3929537187876
370,900.0
371,900.0
372,900.0
373,1266.463170762181
374,2257.758244153437
375,3382.9512849496655
376,2400.0
377,3900.0
378,4203.111306428473
379,2626.3282227449217
380,2111.1191035632573
381,2370.0592666025786
382,3392.666649213381
383,4025.8896879015524
384,3612.1215799173046
385,3699.0461903124196
386,3685.4027454060833
387,3782.8704966708206
388,3430.6131190880933
389,3788.1959867345313
390,4602.952140981828
391,5016.144991934529
392,5130.305831980362
393,3978.8787944773144
394,2023.6610063914172
395,1092.8522270021413
396,1368.682493196573
397,1038.1111529384916
398,2316.1196972532935
399,4406.05119100288
400,3000.0
401,3200.0
402,2600.0
403,2103.2443229495275
404,-312.8724666098933
405,800.0
406,1400.0
407,2900.0
408,1946.7346694335465
409,220.98878196543228
410,-420.2769096390384
411,-494.7281107648796
412,-1456.1801643269027
413,-1787.4651746097443
414,-271.71379388080004
415,-694.0766434912293
416,-1883.382253784257
417,-2261.044773342622
418,-2908.1488594889297
419,-3703.306068801924
420,-4941.257381478363
421,-5582.728249437059
422,-5824.323602336128
423,-6144.126868502472
424,-6698.56702808202
425,-6553.9112924846595
426,-6613.676822497007
427,-6909.0014536185845
428,-7100.0
429,-6241.194590521503
430,-4474.914991779298
431,-3127.2816455513575
432,-2878.2236437083084
433,-4171.335756627817
434,-4716.361747007335
435,-5108.6890945751875
436,-4170.556421537591
437,-3587.1941909021934
438,-1824.497276750124
439,-228.6233966368327
440,-961.624910328605
441,-4336.381093894543
442,-6885.447892469354
443,-7100.0
444,-7100.0
445,-4816.59017983192
446,-3583.182321257267
447,-2980.137854854769
448,-3057.1837173856056
449,-1529.2066604395698
450,-1082.305613937152
451,-666.5104052264596
452,-1880.9616450114809
453,-3620.129219850245
454,-4697.995988780372
455,-6369.6948305706
456,-7100.0
457,-7100.0
458,-7100.0
459,-7100.0
460,-7100.0
461,-7100.0
462,-6800.0
463,-4600.0
464,-5300.0
465,-6100.0
466,-6400.0
467,-6600.0
468,-7100.0
469,-7100.0
470,-7100.0
471,-7100.0
472,-7100.0
473,-6166.062547165007
474,-3052.037644059573
475,612.307799977586
476,900.0
477,2198.3422132009946
478,3939.2018864793627
479,4360.62991772967
480,3000.0
481,-368.42118962811674
482,-3080.542388992286
483,-4669.69651807315
484,-6300.0
485,-6200.0
486,-6100.0
487,-6100.0
488,-6100.0
489,-5400.0
490,-3100.0
491,-2700.0
492,-3100.0
493,-3700.0
494,-3700.0
495,-3700.0
496,-5600.0
497,-6100.0
498,-6100.0
499,-6100.0
500,-6100.0
501,-6100.0
502,-5700.0
503,-5000.0
504,-4300.0
505,-4300.0
506,-3700.0
507,-3700.0
508,-3500.0
509,-3800.0
510,-5200.0
511,-6100.0
512,-6900.0
513,-7100.0
514,-7100.0
515,-7100.0
516,-6600.0
517,-6700.0
518,-7100.0
519,-7100.0
520,-7100.0
521,-7100.0
522,-7100.0
523,-7100.0
524,-7100.0
525,-7100.0
526,-7100.0
527,-6394.7834024842805
528,-6368.857791302781
529,-6165.529202431361
530,-6113.653135969264
531,-5992.7066872305695
532,-5887.602979301457
533,-5274.554482890924
534,-3996.0835646306323
535,-3012.147922234947
536,-2458.1885296708474
537,-3075.1370815088285
538,-3467.435786283885
539,-3559.234454155556
540,-4228.208619905967
541,-4253.09854523519
542,-4487.46919356877
543,-3773.570829791951
544,-2637.45247629564
545,-2422.1907291561743
546,-2717.5793289910835
547,-3772.062427313718
548,-3952.5244796481475
549,-4112.26428700485
550,-3171.5487992789012
551,-3532.749869208629
552,-3810.71754297345
553,-3652.229039859879
554,-3185.601349135378
555,-1564.4029574165606
556,-330.6029625033234
557,1591.1683828888545
558,3300.0
559,3964.334997683191
560,5300.0
561,4300.0
562,4300.0
563,4338.922721218569
564,4300.0
565,4170.863595991585
566,4100.0
567,4400.0
568,1900.0
569,2162.6519977492426
570,1900.0
571,1900.0
572,900.0
573,900.0
574,900.0
575,900.0
576,900.0
577,1500.0
578,1900.0
579,2000.0
580,2200.0
581,3500.0
582,4327.948724790807
583,5300.0
584,5300.0
585,4300.0
586,5300.0
587,4600.0
588,5185.513302324692
589,5005.00002454656
590,4414.397066665084
591,3615.0385301456695
592,2808.4735894852593
593,4020.542951357476
594,3160.0026068569723
595,1980.7660452532834
596,3050.706813155144
597,2900.0
598,3300.0
599,3300.0
600,3300.0
601,2093.3908717876957
602,213.35590345065157
603,-117.80599623852049
604,-73.6248128948464
605,-865.80244812601
606,40.63027302807677
607,117.03010791972793
608,-1754.8957145719914
609,-2780.8683354303703
610,-3391.77090900406
611,-3363.3743367687803
612,-3487.6749990756466
613,-2554.2289203919822
614,1742.8332765337102
615,3300.0
616,3100.0
617,1200.0
618,1077.7420174471822
619,1449.5313007554387
620,900.0
621,1000.0
622,2500.0
623,3300.0
624,2887.52118827902
625,3300.0
626,2421.6850984400417
627,2876.353998350736
628,3300.0
629,3300.0
630,2700.0
631,2314.4812888513006
632,3220.5611997353953
633,3256.3393352663456
634,2572.9804547902786
635,2143.3825210878445
636,900.0
637,900.0
638,1400.0
639,1084.6277884115325
640,2529.2284244423986
641,3539.8936183555834
642,3636.084883690249
643,2337.3835535216526
644,1445.785771924283
645,900.0
646,900.0
647,1200.0
648,1600.0
649,1800.0
650,2200.0
651,2600.0
652,2800.0
653,3000.0
654,2600.0
655,3205.5482060390505
656,3630.618185629135
657,3971.3088057339496
658,3995.0645043886952
659,4221.882459983262
660,4188.8964020135
661,4116.4248077282455
662,4400.774605972166
663,5097.325922243908
664,5918.263825026658
665,6956.216669809828
666,7379.447940524795
667,6300.0
668,5800.0
669,6680.594672719773
670,6563.5556052654065
671,6199.4409325870965
672,5156.824916641212
673,5093.26020237194
674,4133.905967142117
675,4297.456419464996
676,3876.3955921064126
677,4182.973450210529
678,4065.228648079767
679,4767.319185427167
680,3808.8494494252996
681,4033.1618656494725
682,4495.098688432202
683,3933.703651825069
684,4195.956684645335
685,4184.710545309372
686,4603.093523466762
687,3884.1178730863066
688,4548.031670104775
689,4903.620421321761
690,3120.6440533622713
691,2030.5970401061281
692,753.8374061299719
693,2700.0
694,3200.0
695,4181.25533199252
696,3825.8411776611333
697,3482.0679647786455
698,3300.0
699,3300.0
700,3300.0
701,3693.016804609704
702,4732.700854678945
703,5383.341181932819
704,5460.618685877071
705,4153.082181295659
706,2012.3353277625897
707,267.55924857067293
708,-900.0
709,500.0
710,1500.0
711,1400.0
712,2005.707608833736
713,4181.661801925902
714,4475.2429900965
715,2034.2099534629701
716,-169.45344072340367
717,1000.0
718,349.0726934423128
719,-700.0
720,842.4801395432532
721,1131.4600009562
722,1583.196668793405
723,2239.0506814022688
724,1811.1267861362076
725,2251.3550892492185
726,-200.0
727,691.472636751093
728,896.4893869505107
729,-1452.2834502806556
730,-1700.0
731,-1887.5996810337083
732,-2454.098872808032
733,-3889.9419863774056
734,-4265.3217871828965
735,-2860.0920236590237
736,-507.9860145703144
737,-2134.5392556801285
738,-1500.0
739,-1000.0
740,-496.39644418451826
741,-1328.9885828305723
742,-638.227530495079
743,-375.42707170210633
744,-1633.2927816061
745,-1902.4236993451404
746,-2542.6893720539956
747,-1996.415888953189
748,-3184.0736013774776
749,-3963.0015231077896
750,-2199.503217442648
751,-1547.690942766657
752,-2200.0
753,-3090.020576615664
754,-5013.1363938320155
755,-6631.043674772929
756,-7100.0
757,-7100.0
758,-7100.0
759,-7100.0
760,-6227.432217311532
761,-5081.383430393578
762,-5573.961037061936
763,-6258.980219544894
764,-6987.674712688226
765,-6965.744901225078
766,-6882.776619279517
767,-6623.061222865161
768,-6843.5954403590185
769,-6501.716006037788
770,-6431.810496611892
771,-6147.456747675193
772,-5784.5098595011295
773,-5322.020857582884
774,-4004.6070714864363
775,-2387.6199416234176
776,-3601.5808225127157
777,-5082.895536075524
778,-5798.137519613417
779,-5574.245296860766
780,-5600.551469753803
781,-4379.918023329879
782,-2389.677665488667
783,-1127.9399814725957
784,673.9047432770492
785,-400.0
786,-996.3019927779869
787,-585.9910516120171
788,-1961.185907790782
789,-100.0
790,469.326249034767
791,1647.8464328373475
792,2682.8011586227694
793,3338.365846343827
794,2956.7087912939573
795,3092.324811669646
796,3615.2634190614262
797,3936.3526336343916
798,4557.66238212337
799,5517.407413612518
800,6134.1391503822715
801,4956.303289977668
802,3768.210657165342
803,3066.268917395604
804,2317.2902856358105
805,2814.2698386994416
806,4007.0252278897597
807,4640.0141755712375
808,3700.0
809,2300.0
810,2600.0
811,2500.0
812,1735.0926931719437
813,-219.1828902427162
814,818.1787751594175
815,1739.1308026223628
816,3676.4451990659895
817,3582.9576494914286
818,3782.585962640693
819,3810.877621387897
820,4337.82689391423
821,4590.683071913772
822,4800.968777970307
823,5218.016947937369
824,5480.302008848668
825,4214.392221948702
826,2942.907877341785
827,2326.5731993666304
828,1524.7320609820026
829,929.8543606960848
830,1416.0828653575509
831,3395.832241095288
832,3400.0
833,2971.398184226169
834,3576.421135291238
835,3583.502250126703
836,3165.939690120347
837,3000.0
838,4300.0
839,5400.0
840,4125.11584498612
841,2279.6052438227
842,400.1765996074578
843,1100.0
844,2200.0
845,1000.0
846,635.3385982675222
847,1818.9461049813572
848,608.3019441849884
849,165.58160144609428
850,1006.7208555361826
851,1933.5374401532054
852,2796.1039635978022
853,2068.4609301412256
854,2177.689746620834
855,2370.664854018392
856,1800.0
857,2753.732424370426
858,2305.917862119446
859,1968.7407000423364
860,946.7796707358875
861,1600.0
862,2400.0
863,2600.0
864,4300.0
865,3365.1192342781687
866,1919.6718702580388
867,970.2360620355012
868,770.3395066252433
869,1605.4418021006873
870,500.0
871,-700.0
872,-1000.0
873,-500.0
874,-900.9890996172294
875,-839.5680480766441
876,-1042.9639296465502
877,530.3584419496283
878,1918.785760713704
879,3100.0
880,3800.0
881,2500.0
882,1000.0
883,3281.8163544405525
884,1000.0
885,2471.6556184342844
886,2877.1262177558147
887,2642.1988227012907
888,6700.0
889,6700.0
890,6700.0
891,6488.129872215546
892,6157.720350186366
893,6700.0
894,3186.2726490622927
895,3748.497483108632
896,3269.47507909679
897,797.8529368291411
898,-100.0
899,1672.8686401649602
900,960.1878142755186
901,-485.526427318503
902,-382.4608312037217
903,172.26595324267373
904,1100.854749424077
905,1900.0
906,-2700.0
907,-1551.985755142041
908,-3898.6207618452754
909,-3300.0
910,-3300.0
911,-1900.0
912,-2386.209442687442
913,-3871.486983680693
914,-4677.68783751244
915,-4640.047888824854
916,-5001.674981904072
917,-5213.30970606354
918,-3886.3762694887228
919,-5997.519253758223
920,-4974.667954531498
921,-5400.0
922,-3300.0
923,-3865.771460746616
924,-4766.414321663193
925,-4845.225592713973
926,-4486.127062562806
927,-3300.0
928,-3300.0
929,-2305.7303017136865
930,-5100.0
931,-3700.0
932,-2970.300793657386
933,-2221.088668229335
934,-523.8808366362355
935,665.2083728292837
936,2600.0
937,3689.439647367498
938,3800.0
939,3811.2633900398537
940,4093.6721190200547
941,4709.859544308957
942,3400.0
943,2132.9272509023313
944,2381.30778606476
945,1500.0
946,4900.0
947,4396.792524096002
948,3924.6472198834917
949,4010.493535501788
950,5438.147807462932
951,7145.024443995404
952,3535.8356406306893
953,4514.738067148036
954,4143.669571706516
955,2819.310792328608
956,1159.63566094201
957,2600.0
958,3100.0
959,4367.335433638185
960,3710.9402629238057
961,2313.3977145610756
962,116.72000778509346
963,286.73869318492416
964,1982.427330339448
965,2546.83321228094
966,2594.1479847538476
967,2750.0458549622326
968,3086.2528009767275
969,1759.2572800117773
970,1209.2264556643522
971,1105.2863299744185
972,342.9775660803198
973,26.090078436177464
974,725.4752071000948
975,2032.1603536799266
976,3489.5550172190683
977,4300.0
978,2900.0
979,3173.4574756710167
980,1714.2656497372227
981,185.23108365227927
982,1113.4332244673797
983,1887.389012965014
984,3060.5170139620545
985,3046.423205675878
986,3139.927266978047
987,3014.5805244676803
988,3162.76453883663
989,3011.8439912536055
990,2950.5084423005324
991,3316.8546057906638
992,3169.0430180409567
993,1530.512392404632
994,424.8228568094755
995,-97.33230398600699
996,-1044.605002616283
997,-200.0
998,1300.0
999,1268.085146544333
1000,3533.2897877957307
1001,2600.0
1002,1900.0
1003,1900.0
1004,1900.0
1005,2800.0
1006,4000.0
1007,4600.0
1008,5500.0
1009,6200.0
1010,6700.0
1011,6700.0
1012,7000.0
1013,7380.256378623648
1014,3502.8494516598266
1015,4068.3518732460925
1016,3682.036087922088
1017,1995.8685192359753
1018,4400.0
1019,3555.1422221242856
1020,2958.845341102863
1021,3233.5358125812663
1022,4407.402694420083
1023,3700.0
1024,2588.583831848142
1025,4262.480161004357
1026,3537.7754118115236
1027,2459.253946148975
1028,1075.487055997175
1029,1130.272681641737
1030,2001.1434171303117
1031,5000.0
1032,6600.0
1033,5626.433612914699
1034,5040.418469745465
1035,4675.48971192782
1036,4582.598439949333
1037,5220.94292910429
1038,3400.0
1039,1397.7013465834098
1040,1060.637145382887
1041,704.5766665915244
1042,400.0
1043,1500.0
1044,3400.0
1045,3269.55883756122
1046,3086.072572693811
1047,2835.877983951248
1048,2590.622291787046
1049,3260.4095342068777
1050,3000.0
1051,1008.5488925050772
1052,-1800.0
1053,-500.0
1054,-900.0
1055,-800.0
1056,-1399.5330696797837
1057,-3384.688077933075
1058,-4615.131931316717
1059,-5036.844607167744
1060,-4895.347407455028
1061,-4253.906715267279
1062,-2744.469476025746
1063,-1316.5619414681578
1064,-1243.7739675839969
1065,-2999.601989303709
1066,-3932.962203419864
1067,-3144.9854907919075
1068,-630.79730597975
1069,-563.2485109268546
1070,-634.709735078115
1071,939.790254697888
1072,1800.0
1073,-1300.0
1074,-1500.0
1075,-1000.0
1076,-2307.0379739581713
1077,-3152.151105742035
1078,-3571.9678478520245
1079,-4251.663599264148
1080,-5408.902471493977
1081,-5700.0
1082,-3700.0
1083,-3700.0
1084,-3700.0
1085,-3900.0
1086,-5400.0
1087,-6100.0
1088,-6100.0
1089,-6100.0
1090,-6100.0
1091,-6100.0
1092,-6100.0
1093,-6100.0
1094,-6100.0
1095,-6100.0
1096,-7100.0
1097,-7100.0
1098,-7100.0
1099,-7100.0
1100,-7100.0
1101,-5986.712507054961
1102,-4258.224586783107
1103,-2819.867033442343
1104,-945.8321981878471
1105,1070.234558331722
1106,2451.631148387235
1107,2948.4499651281735
1108,3739.0418366954173
1109,2500.0
1110,1900.0
1111,3241.6521280563375
1112,4721.681513523551
1113,5651.603331563782
1114,4963.714418453438
1115,3617.6142988899287
1116,2186.1783740118885
1117,2261.406442501545
1118,3041.625518638782
1119,3414.5811633574604
1120,3794.5431344770413
1121,4042.2006166540205
1122,2751.370162864136
1123,1000.0
1124,966.0110694064142
1125,351.9698953892448
1126,1132.3989717006043
1127,1145.5883741955458
1128,-41.294611409594836
1129,-411.4829843951534
1130,-1126.3795661218642
1131,-1118.695622099428
1132,505.77534370644935
1133,716.9379234035291
1134,694.6307014511649
1135,898.8779518067031
1136,1901.6813872175492
1137,1727.9721344798963
1138,1198.244203354258
1139,1309.4540655974583
1140,1084.0541302055065
1141,1961.2942383934828
1142,3630.989343422775
1143,4582.207709658498
1144,4732.451031653043
1145,3500.0
1146,3800.0
1147,900.0
1148,900.0
1149,-921.3501926594145
1150,-361.3117079608405
1151,-118.79788921000363
1152,-230.34758638203812
1153,-1593.7180110176787
1154,-2857.4115607785443
1155,-3792.353981396017
1156,-3711.988609971505
1157,-5185.67013678043
1158,-5403.7288769088045
1159,-5332.52473030743
1160,-5505.07833734414
1161,-5896.256964555327
1162,-6500.0
1163,-7100.0
1164,-7100.0
1165,-7100.0
1166,-7100.0
1167,-7100.0
1168,-7100.0
1169,-7100.0
1170,-7100.0
1171,-7100.0
1172,-7100.0
1173,-7100.0
1174,-7100.0
1175,-7100.0
1176,-7100.0
1177,-4588.150968081728
1178,-3699.89660249208
1179,-3500.127801301367
1180,-4207.420015677379
1181,-3941.337665245843
1182,-3105.4281435777057
1183,-2214.335353556151
1184,-1877.9234077349392
1185,-2244.69833181549
1186,-2485.950719863295
1187,-1840.4668746844445
1188,-474.7452113622112
1189,-1093.2279759039957
1190,-563.2744125943241
1191,-1549.4540146812183
1192,401.13614011269556
1193,3300.0
1194,0.0
1195,1200.0
1196,1601.4288761444186
1197,1730.5424960817945
1198,3209.0413818533348
1199,3300.0
1200,4200.0
1201,3300.0
1202,3100.0
1203,3199.737422343067
1204,3507.090919853513
1205,4277.112045347318
1206,5173.784471748626
1207,5839.820388120514
1208,5510.313936719624
1209,3557.8304997152104
1210,1706.4439946107696
1211,2200.0
1212,2131.813956735191
1213,1928.669888931522
1214,1867.0856482507115
1215,1628.4056273373335
1216,2395.883140216917
1217,3300.0
1218,447.1393549677824
1219,-900.0
1220,-1616.682591265495
1221,-2595.8591195587023
1222,-2420.2663081119736
1223,-3839.7944343133604
1224,-4510.161660892114
1225,-5315.139852861481
1226,-5915.924102790955
1227,-6048.53159264798
1228,-5988.43864567177
1229,-5046.944168967996
1230,-4163.376791873519
1231,-3110.156663231089
1232,-2408.0916135665407
1233,-3848.872867264473
1234,-4298.987784725354
1235,-4188.760595590639
1236,-3853.2627695279352
1237,-4175.1939160330085
1238,-4389.308373571891
1239,-3033.5463419231473
1240,-1225.8365569277566
1241,932.9359901022086
1242,0.0
1243,-897.5772579506083
1244,-2657.54484721656
1245,-3463.0514607138566
1246,-3257.446343951584
1247,-3217.088877875737
1248,-3822.7625358797177
1249,-4652.58459802509
1250,-5214.588125774489
1251,-4458.530992206316
1252,-4988.449611768431
1253,-5012.212804944026
1254,-3994.4010807774675
1255,-2842.558180287945
1256,-3314.8223276546655
1257,-4709.381674412498
1258,-4285.423457116549
1259,-4939.99070733447
1260,-6235.110811743356
1261,-6749.451644611859
1262,-6665.487978661563
1263,-6161.178051376352
1264,-5725.28496395351
1265,-5572.8887912778555
1266,-6548.035169791435
1267,-7100.0
1268,-7100.0
1269,-7100.0
1270,-7100.0
1271,-7100.0
1272,-7100.0
1273,-4100.0
1274,-3800.0
1275,-3700.0
1276,-3700.0
1277,-3900.0
1278,-5600.0
1279,-2219.0562370550424
1280,-1243.05769001914
1281,-497.303927540361
1282,1024.5753864205296
1283,1616.7209653446807
1284,350.8340504376142
1285,-328.19858893336414
1286,-455.62591057045574
1287,-801.9743150001118
1288,192.89360613620988
1289,2067.36453908961
1290,1410.91453676466
1291,-553.4358935374239
1292,-2546.0930379472375
1293,-3470.122615617729
1294,-2837.1456835795343
1295,-2962.150331422772
1296,-3316.1518834696963
1297,-4177.591142063265
1298,-4200.0
1299,-4385.437264598347
1300,-3700.0
1301,-3526.3838662312446
1302,-3000.0
1303,-2785.116822955275
1304,-2375.039486377865
1305,-2700.0
1306,-4305.894560648785
1307,-4200.0
1308,-4100.0
1309,-4000.0
1310,-3700.0
1311,-4600.0
1312,-4444.520685912361
1313,-2321.494017556671
1314,-926.5643490791342
1315,-583.0227900252448
1316,317.85816297166275
1317,170.56069212122293
1318,1142.2558610859664
1319,1833.1482426000102
1320,4675.6390346887865
1321,4314.390638381652
1322,3806.584977207505
1323,4015.2053388314034
1324,5379.843463003794
1325,5759.271939169883
1326,5965.707759471385
1327,7097.7762464039715
1328,7662.805275402858
1329,7095.7709156590545
1330,4523.0229547897015
1331,2825.2426622541343
1332,1167.1009904620787
1333,-694.8320254695191
1334,-2015.0658976581863
1335,-641.6707294576354
1336,1692.6487305869828
1337,4300.0
1338,4300.0
1339,4300.0
1340,4249.887062435768
1341,4045.8016445761295
1342,4300.0
1343,4300.0
1344,4047.311189197887
1345,4220.710520118298
1346,3696.796345369739
1347,4300.0
1348,4300.0
1349,4300.0
1350,4300.0
1351,4517.764270510374
1352,3685.4673848449374
1353,1967.5253658251022
1354,1240.7017234538926
1355,900.0
1356,900.0
1357,900.0
1358,900.0
1359,1157.666383833779
1360,3124.3745061545064
1361,2900.0
1362,1900.0
1363,1900.0
1364,2300.0
1365,3300.0
1366,3892.254032907881
1367,4761.752709615277
1368,4328.556502667906
1369,3378.406887336364
1370,2100.0
1371,3266.2198450776737
1372,1633.9404516937298
1373,1900.0
1374,2781.9845210420362
1375,1000.0
1376,1600.0
1377,-749.690200511981
1378,-1331.546765766865
1379,-912.5310166650816
1380,-1510.4405000974111
1381,88.62945746658625
1382,882.8959292586769
1383,1502.1749331758538
1384,1900.0
1385,1200.0
1386,900.0
1387,900.0
1388,389.9000919162668
1389,793.441405877833
1390,2476.91923801946
1391,1125.1766707189727
1392,-267.7010480062586
1393,-1078.0548321170518
1394,-1689.2662457621732
1395,-1336.4690325818701
1396,-798.1076238988912
1397,522.2425052919834
1398,2184.262460841468
1399,4171.498935342648
1400,4300.0
1401,3500.0
1402,3300.0
1403,3300.0
1404,3300.0
1405,1583.4215677523362
1406,1612.1179067626908
1407,2100.0
1408,3833.91422250048
1409,6056.843023314059
1410,6362.328581647273
1411,5893.049111010126
1412,4614.238886809323
1413,3130.8064062576104
1414,3386.318620183602
1415,3633.4112550848363
1416,3300.0
1417,4300.0
1418,4300.0
1419,4200.0
1420,4202.997378020114
1421,5149.68546316165
1422,6406.316258938893
1423,7195.833624887951
